"GEO_ID","NAME","B07009_001E","B07009_001M","B07009_002E","B07009_002M","B07009_003E","B07009_003M","B07009_004E","B07009_004M","B07009_005E","B07009_005M","B07009_006E","B07009_006M","B07009_007E","B07009_007M","B07009_008E","B07009_008M","B07009_009E","B07009_009M","B07009_010E","B07009_010M","B07009_011E","B07009_011M","B07009_012E","B07009_012M","B07009_013E","B07009_013M","B07009_014E","B07009_014M","B07009_015E","B07009_015M","B07009_016E","B07009_016M","B07009_017E","B07009_017M","B07009_018E","B07009_018M","B07009_019E","B07009_019M","B07009_020E","B07009_020M","B07009_021E","B07009_021M","B07009_022E","B07009_022M","B07009_023E","B07009_023M","B07009_024E","B07009_024M","B07009_025E","B07009_025M","B07009_026E","B07009_026M","B07009_027E","B07009_027M","B07009_028E","B07009_028M","B07009_029E","B07009_029M","B07009_030E","B07009_030M","B07009_031E","B07009_031M","B07009_032E","B07009_032M","B07009_033E","B07009_033M","B07009_034E","B07009_034M","B07009_035E","B07009_035M","B07009_036E","B07009_036M"
"0500000US08041","El Paso County, Colorado","429737","546","23667","2579","93574","4179","155939","5616","97132","4363","59425","3664","349716","5958","18629","2240","76632","4033","123570","5057","80462","4072","50423","3311","43426","4255","1831","649","11256","2018","19272","2668","7582","1538","3485","1097","7505","2030","1306","714","655","396","2065","913","2491","1098","988","597","24714","3521","1838","1319","4236","1131","9587","2058","5441","1295","3612","1005","4376","1152","63","110","795","607","1445","553","1156","624","917","474"
"0500000US08059","Jefferson County, Colorado","402171","763","22671","2802","88016","4100","117709","4673","109630","4496","64145","3463","345155","4387","19696","2623","76199","3934","99275","4584","94549","4285","55436","2852","24168","2967","907","413","5003","1197","8749","1788","6125","1115","3384","901","20356","2574","1524","887","4576","1522","5758","1258","5491","1133","3007","966","11319","2229","492","285","1945","742","3838","1057","2993","871","2051","857","1173","537","52","85","293","273","89","146","472","424","267","270"
"0500000US08069","Larimer County, Colorado","217339","995","9126","1772","43576","2912","64298","3359","60222","3193","40117","2804","185504","3075","7707","1669","37128","2790","53932","3271","51502","3009","35235","2703","17599","2441","768","472","3582","996","5765","1297","5236","1205","2248","948","7015","1603","447","345","1944","925","2265","677","1524","687","835","535","6103","1376","0","193","689","414","2152","946","1676","506","1586","596","1118","656","204","237","233","293","184","183","284","242","213","248"
"0500000US08077","Mesa County, Colorado","99999","831","9207","2112","25906","2331","34610","2737","20676","2411","9600","1616","84468","3107","7687","1890","20462","2468","29489","2657","18265","2209","8565","1494","7673","2291","840","732","2456","1129","2527","1034","1422","733","428","429","2891","1306","238","268","1457","945","842","498","271","191","83","139","4713","1549","442","401","1475","734","1554","805","718","591","524","353","254","322","0","193","56","91","198","309","0","193","0","193"
"0500000US08101","Pueblo County, Colorado","110570","379","14120","1783","31871","2566","40693","2504","15842","1752","8044","1239","94353","2408","11765","1718","28250","2391","33249","2479","13575","1619","7514","1204","9070","1851","1699","835","1930","743","4146","1057","1094","547","201","141","4487","1757","554","452","1118","685","1872","1080","786","411","157","154","2367","967","102","95","537","355","1290","710","266","195","172","150","293","413","0","193","36","61","136","219","121","192","0","193"
"0500000US08123","Weld County, Colorado","180362","681","23262","2340","47981","2915","62338","3071","31679","1827","15102","1565","154181","2906","20303","2334","40837","2549","53070","3312","27779","2045","12192","1541","10675","1904","1544","661","3132","1075","3640","811","1664","710","695","459","9345","2016","674","383","2976","1364","3226","1029","1045","386","1424","633","5675","1397","685","429","925","413","2144","990","1176","440","745","410","486","349","56","97","111","177","258","241","15","25","46","72"
"0500000US09001","Fairfield County, Connecticut","641084","213","63399","4579","149055","6079","131981","5738","167323","5220","129326","5237","567476","5756","55118","4462","134316","5808","116730","5106","145942","5116","115370","5118","45290","4598","5442","1533","9651","2162","10488","2129","11027","1593","8682","1435","5872","1814","711","428","1849","881","1182","802","1515","807","615","355","16674","2319","1456","784","2709","930","2860","969","6411","1418","3238","1037","5772","1464","672","573","530","326","721","399","2428","1042","1421","660"
"0500000US09003","Hartford County, Connecticut","620970","684","66486","3816","168085","5239","154360","5853","131824","4557","100215","4325","549723","4918","56530","3764","151723","5738","137056","5632","114706","4756","89708","4207","44592","4687","7065","1718","11956","2124","10660","1952","9180","2100","5731","1246","12176","2025","1511","548","2740","865","4185","1503","2551","933","1189","554","9058","1685","833","477","1100","513","1776","706","3326","916","2023","689","5421","1330","547","387","566","362","683","497","2061","1071","1564","529"
"0500000US09005","Litchfield County, Connecticut","134989","683","10886","1782","40956","2859","37868","2603","25433","2224","19846","1971","123575","2424","9733","1794","36011","2443","35603","2630","23680","2037","18548","1903","5728","1754","345","247","2961","1148","1190","646","877","703","355","270","3781","1443","403","407","1453","790","766","510","563","387","596","471","1785","737","405","453","531","307","309","264","213","230","327","215","120","119","0","198","0","198","0","198","100","116","20","34"
"0500000US09007","Middlesex County, Connecticut","117835","820","8527","1346","31642","2663","30111","2626","26726","2215","20829","1953","105725","2201","7091","1237","28639","2352","27161","2411","24053","2065","18781","1961","4438","1375","253","223","1297","781","1095","609","1148","593","645","407","5924","1382","951","547","1463","716","1443","769","1183","495","884","453","1161","640","232","273","138","138","381","329","106","127","304","294","587","430","0","198","105","124","31","66","236","264","215","300"
"0500000US09009","New Haven County, Connecticut","594403","371","62128","4795","180605","6810","147845","5789","113143","5170","90682","4139","528023","6257","53703","4490","162238","6890","131668","5509","101244","4588","79170","4172","40402","4097","4576","1120","14263","2703","9801","1592","6757","1330","5005","1190","9837","2199","1180","587","1704","624","3389","1223","1729","899","1835","798","10948","2286","908","664","1753","769","2096","1004","2649","1022","3542","949","5193","2385","1761","1807","647","532","891","571","764","623","1130","526"
"0500000US09011","New London County, Connecticut","189272","695","16221","1730","58447","3847","51321","3553","35537","2554","27746","2346","164553","3303","13611","1723","50386","3507","44797","3524","31372","2477","24387","2176","15039","2335","2083","799","5570","1605","3938","1003","1622","551","1826","679","4537","1520","353","232","1533","596","1075","975","1114","768","462","282","4509","1425","174","229","862","579","1366","747","1230","626","877","436","634","437","0","198","96","168","145","160","199","203","194","224"
"0500000US09013","Tolland County, Connecticut","95512","759","5176","1130","24387","2154","26372","2104","23730","2080","15847","1921","84755","1837","4067","994","22349","1902","23392","1986","20416","2037","14531","1856","4345","1040","320","255","1030","605","1266","466","1296","585","433","314","4689","1075","733","352","763","548","1515","873","1264","447","414","304","1554","710","56","92","203","217","199","158","675","503","421","366","169","154","0","198","42","69","0","198","79","104","48","87"
"0500000US09015","Windham County, Connecticut","80653","734","9445","1697","25739","2391","25632","2424","12217","1724","7620","1352","71208","2085","7637","1634","22205","2238","22964","2418","11337","1548","7065","1274","6226","1511","1479","809","2650","1074","1540","686","248","264","309","252","1737","681","213","171","469","313","859","546","121","164","75","111","1323","1360","116","185","337","368","188","176","511","760","171","311","159","181","0","198","78","132","81","126","0","198","0","198"
"0500000US10001","Kent County, Delaware","113970","488","15422","1995","38532","3217","35750","2510","14941","1641","9325","1445","98693","2403","13335","1915","34800","2902","29267","2515","12766","1586","8525","1373","8229","1938","811","548","2088","836","3535","1189","1415","802","380","267","2682","895","886","543","494","326","719","473","382","290","201","244","3863","1183","284","299","1064","636","2047","805","289","290","179","283","503","380","106","132","86","104","182","258","89","109","40","71"
"0500000US10003","New Castle County, Delaware","379660","679","34445","3091","105557","4810","103601","4250","78846","3966","57211","2823","330100","4749","29399","2750","91868","4468","91419","4536","68463","3808","48951","2805","26952","3287","3257","1223","8390","1670","7824","1793","4308","1261","3173","1054","3446","1383","404","263","1906","1052","259","230","668","505","209","199","16955","3163","1264","965","2841","1089","4030","1216","4425","1360","4395","1199","2207","734","121","120","552","410","69","76","982","509","483","296"
"0500000US10005","Sussex County, Delaware","159006","1126","22488","2520","50721","3120","44191","2975","23794","2253","17812","2238","141544","1953","19600","2460","46022","2916","39849","3018","20063","2046","16010","2080","8176","1715","1977","765","1995","688","1448","594","1742","785","1014","467","1630","749","451","375","618","353","335","284","201","199","25","42","7266","1482","460","281","1994","923","2463","672","1586","651","763","478","390","356","0","190","92","90","96","114","202","267","0","190"
"0500000US11001","District of Columbia, District of Columbia","472884","163","48249","3893","82181","4424","74109","4063","112629","5205","155716","4691","387377","5147","43275","3772","71813","4346","64710","3750","86266","4986","121313","4263","46184","3914","4027","1247","6867","1297","4517","1147","14104","2016","16669","2214","0","200","0","200","0","200","0","200","0","200","0","200","31680","3571","789","581","2687","815","4321","1299","10387","1726","13496","2154","7643","2315","158","152","814","620","561","335","1872","808","4238","1463"
"0500000US12001","Alachua County, Florida","156666","159","11541","2372","33392","3326","42778","2952","36023","3191","32932","2886","130130","3244","9865","2273","27995","3124","35362","2568","29565","2827","27343","2798","16912","2540","993","611","4005","1172","5435","1416","3260","1105","3219","1148","4443","1220","545","322","1044","661","1006","692","950","511","898","461","3738","1315","38","66","201","191","669","393","1789","829","1041","589","1443","740","100","83","147","252","306","277","459","438","431","336"
"0500000US12005","Bay County, Florida","126819","714","13774","2303","38826","2968","45092","2403","18672","2220","10455","1638","107056","3393","11444","2266","33417","2767","37320","2315","15637","1842","9238","1608","10434","2084","952","587","3614","983","3948","1124","1404","728","516","408","2969","1261","847","793","512","388","1023","582","350","266","237","243","6264","1825","531","489","1268","759","2720","1292","1281","625","464","289","96","143","0","217","15","33","81","138","0","217","0","217"
"0500000US12009","Brevard County, Florida","418232","985","34418","3397","123546","5913","141683","6359","72438","4129","46147","3789","356352","4985","29303","2760","104747","5815","119556","5482","61852","3953","40894","3484","30150","3772","2517","980","9691","2142","11254","2405","4500","1808","2188","660","11020","2340","834","692","3177","1172","4176","1675","2396","927","437","329","18864","3249","1590","853","5728","1700","6349","1558","2921","1181","2276","805","1846","712","174","240","203","209","348","246","769","442","352","284"
"0500000US12011","Broward County, Florida","1332717","340","156722","8862","364943","9974","381596","8810","275221","8709","154235","7062","1129426","9559","128563","7612","310014","9218","327324","8760","230472","8408","133053","6227","126378","9172","17076","3136","36589","4126","34169","3948","26916","4078","11628","2941","28233","3655","4272","1242","6648","1662","9388","1733","5129","1102","2796","848","26177","3439","1640","664","6810","1731","6889","1847","6540","1550","4298","1037","22503","3807","5171","1903","4882","1622","3826","1409","6164","1913","2460","981"
"0500000US12015","Charlotte County, Florida","141657","1213","13001","1981","55158","3686","43695","2987","18561","2366","11242","1610","120285","3473","10046","1911","48298","3669","35206","3022","16546","2114","10189","1475","7866","2004","860","553","3447","1298","2747","1070","567","361","245","212","5992","1877","1648","910","1194","577","2576","1324","370","376","204","341","7057","1826","439","345","1979","978","3070","1073","1001","555","568","385","457","306","8","14","240","219","96","172","77","91","36","60"
"0500000US12017","Citrus County, Florida","111992","693","15545","2562","44416","2963","33855","2790","11212","2022","6964","1440","96455","2394","13261","2438","38280","2876","30031","2651","9258","1820","5625","1195","7669","2042","1532","853","3043","986","1430","641","961","671","703","627","4442","1600","683","446","1899","985","1120","475","538","450","202","234","3296","1147","37","65","1138","658","1274","654","413","337","434","316","130","132","32","64","56","91","0","217","42","75","0","217"
"0500000US12019","Clay County, Florida","137977","1337","13795","2577","44542","3457","46823","3996","23245","2626","9572","2130","114195","3859","9304","2228","37989","3484","40403","3304","19777","2314","6722","1454","8245","2939","2204","1479","2316","1199","2450","1078","505","288","770","737","10226","3009","2181","1075","2103","1274","2038","1084","2087","1023","1817","1489","4618","2017","106","172","1980","1184","1703","1213","686","581","143","179","693","515","0","217","154","267","229","284","190","228","120","198"
"0500000US12021","Collier County, Florida","268250","964","35325","3622","69969","4988","68513","4201","57501","3287","36942","2689","229410","4781","30896","3343","60153","4592","58542","3927","47748","2976","32071","2605","19068","3365","2154","1021","6442","2537","4550","1386","4078","1641","1844","666","5722","2391","1265","944","1273","1055","1262","650","1221","842","701","709","11932","2300","790","588","1893","977","3942","1540","3378","901","1929","763","2118","834","220","270","208","207","217","221","1076","679","397","248"
"0500000US12023","Columbia County, Florida","46889","773","6236","1379","16781","1748","16775","1970","4717","1160","2380","677","39153","1590","4534","1154","14283","1804","14479","1837","3675","1080","2182","666","3031","953","780","371","1287","648","530","281","326","242","108","133","3684","946","559","348","906","437","1639","612","530","412","50","85","989","642","363","449","305","338","127","128","154","173","40","68","32","60","0","217","0","217","0","217","32","60","0","217"
"0500000US12031","Duval County, Florida","619036","652","68621","5811","171296","6942","199559","7421","121472","5673","58088","4396","509224","7091","54513","4929","143518","6478","163350","7473","100327","5346","47516","3697","73404","5774","9889","2167","20216","3159","24216","2979","14082","2253","5001","1153","15329","3104","2129","997","3382","1251","4180","1472","2781","1024","2857","1439","17557","2984","1392","686","3312","1197","6897","1807","3765","1214","2191","984","3522","1529","698","463","868","592","916","855","517","419","523","458"
"0500000US12033","Escambia County, Florida","207410","1050","17901","2165","58646","3358","78692","3419","33796","2901","18375","2012","177652","3439","14348","1839","51475","3272","67811","3323","28670","2781","15348","1894","16230","3146","2517","1344","4171","1186","5707","1617","2368","873","1467","635","3613","916","671","481","951","369","1258","470","537","360","196","153","9052","1812","365","250","1996","826","3498","1102","2133","640","1060","484","863","601","0","217","53","89","418","415","88","140","304","311"
"0500000US12035","Flagler County, Florida","78457","1370","4945","1270","25755","2358","27294","2601","13728","1638","6735","1464","70042","2009","4496","1189","22749","2424","24655","2701","12178","1567","5964","1410","2332","952","121","98","871","610","885","519","384","296","71","124","1460","737","0","217","360","270","563","392","498","430","39","72","4273","1530","328","451","1551","824","1106","514","668","356","620","437","350","347","0","217","224","221","85","141","0","217","41","71"
"0500000US12053","Hernando County, Florida","134219","854","15589","2192","49142","3075","46190","2650","14998","1821","8300","1440","119666","2159","13738","2005","43448","2968","40971","2812","13662","1800","7847","1411","5144","1197","718","570","2005","694","2097","650","227","258","97","127","4424","1539","543","660","1530","701","1536","666","544","407","271","217","3954","1016","474","303","1601","652","1434","597","399","307","46","78","1031","817","116","202","558","566","152","163","166","273","39","65"
"0500000US12055","Highlands County, Florida","74414","1540","11621","2060","28306","2747","21385","2194","7703","1431","5399","1242","62702","2542","9512","1928","24160","2891","17614","2109","6479","1312","4937","1232","6529","1434","1604","740","1950","718","1985","788","694","609","296","201","1495","679","330","386","679","432","409","325","77","132","0","217","2498","1146","32","55","1005","604","899","524","396","294","166","268","1190","798","143","178","512","482","478","366","57","96","0","217"
"0500000US12057","Hillsborough County, Florida","911606","449","107606","5591","238276","8216","269822","6825","187657","7114","108245","5338","762689","6570","90194","5274","199804","7382","223644","5975","157686","6621","91361","4901","89712","6176","11741","1871","24357","3461","29615","3536","15528","2367","8471","1457","23744","3593","1685","993","5974","1713","7247","1533","5919","1516","2919","1044","26190","3462","2619","1536","5450","1715","7961","1693","6071","1387","4089","1045","9271","2160","1367","631","2691","1313","1355","533","2453","854","1405","575"
"0500000US12061","Indian River County, Florida","111187","1090","11992","2355","39047","3439","31721","2485","14595","1798","13832","2347","96852","2762","10980","2337","34402","3570","27030","2352","12101","1495","12339","2246","5725","2038","777","671","1970","1480","1554","867","979","462","445","259","4254","1075","59","100","1424","736","1881","853","569","378","321","375","3586","1237","154","162","653","534","1256","773","946","466","577","402","770","632","22","44","598","569","0","217","0","217","150","261"
"0500000US12069","Lake County, Florida","239426","1138","22922","2724","79771","4871","82644","5601","36496","3466","17593","2544","202091","4876","20129","2636","67994","4725","70450","5426","29334","3007","14184","2056","17512","3150","1671","787","5499","1671","4827","1211","3916","1680","1599","1063","10497","2984","386","204","2984","1076","3498","1574","2492","1260","1137","726","7733","2036","644","471","2722","1032","2940","1201","754","475","673","544","1593","1503","92","111","572","658","929","897","0","217","0","217"
"0500000US12071","Lee County, Florida","522733","821","67795","4237","163056","8174","154924","6852","83120","4494","53838","3832","451870","5798","57205","3994","142831","8308","133153","6992","70590","4189","48091","3484","36206","3970","5520","1697","10732","1687","11231","1801","6215","1503","2508","621","6756","1922","741","432","1857","939","2094","935","1743","678","321","215","22545","3061","2843","1214","6703","1986","6809","1694","3723","935","2467","913","5356","1773","1486","860","933","813","1637","932","849","552","451","395"
"0500000US12073","Leon County, Florida","165784","481","11536","1759","32276","3106","48856","2896","41255","2583","31861","2230","138801","3108","9259","1396","26652","2771","40887","2829","34964","2465","27039","2189","16297","2427","1198","665","3745","1152","5021","1190","4306","1315","2027","763","4746","1430","955","492","1144","676","1340","723","794","539","513","336","5024","1373","124","242","582","313","1608","635","911","438","1799","745","916","454","0","217","153","250","0","217","280","243","483","327"
"0500000US12081","Manatee County, Florida","267980","1137","32133","3198","84698","5335","78991","4640","44362","3428","27796","2757","222416","5125","26724","3008","72933","5337","63995","4108","36049","3090","22715","2356","20533","3569","3282","1251","6623","1722","6233","1704","2524","964","1871","793","10052","2379","1099","783","1824","918","3776","1350","2267","996","1086","521","13360","2563","891","797","2918","1216","4697","1382","3078","1286","1776","660","1619","940","137","147","400","397","290","263","444","397","348","317"
"0500000US12083","Marion County, Florida","253157","1522","28431","3735","97176","5879","77552","5158","33387","3567","16611","2807","218269","5038","24128","3417","84491","5699","67278","4588","28327","3266","14045","2550","16691","3965","2453","986","4556","1493","5717","1913","2284","1581","1681","1036","8940","2747","1468","943","4023","1729","1611","739","1669","929","169","204","8771","2130","292","348","4030","1549","2679","994","1054","552","716","516","486","421","90","129","76","128","267","290","53","99","0","217"
"0500000US12085","Martin County, Florida","118719","1102","10822","1960","27563","2709","39908","3279","26314","2971","14112","1979","99774","2803","8958","1795","23370","2646","33910","3433","22297","2946","11239","1831","6278","1726","931","538","1519","704","1742","699","949","461","1137","560","5627","1645","428","283","1477","630","2071","1085","1226","797","425","360","5751","1529","376","248","884","498","1897","644","1571","889","1023","526","1289","785","129","162","313","312","288","300","271","430","288","314"
"0500000US12086","Miami-Dade County, Florida","1900999","196","373628","9768","543897","13263","463037","13429","331466","9809","188971","7886","1695607","8470","340707","9175","489464","12097","415000","13163","288718","10252","161718","7322","142586","7324","24945","3045","38103","3620","35326","3478","28227","3632","15985","2086","16800","2859","2106","703","4712","1506","5064","1256","3307","1105","1611","595","16962","3113","1256","670","3458","1400","3326","949","4270","1171","4652","1644","29044","4240","4614","1513","8160","2022","4321","1259","6944","1684","5005","1522"
"0500000US12087","Monroe County, Florida","60719","849","5783","1439","14788","1760","19216","1828","13581","1420","7351","1182","50746","1695","5140","1338","12573","1679","15847","1733","11194","1251","5992","1076","3385","919","323","287","924","439","1099","561","861","473","178","132","2488","1064","234","215","449","408","807","456","738","575","260","253","2701","816","76","90","224","237","1082","573","694","391","625","360","1399","678","10","23","618","370","381","328","94","111","296","333"
"0500000US12089","Nassau County, Florida","57352","498","5993","1186","21041","2158","17274","1849","7482","1177","5562","1302","49662","1612","5488","1235","19419","2058","13577","1752","6338","1219","4840","1254","3964","1257","372","311","609","489","2384","958","383","244","216","221","1821","956","133","144","818","673","744","656","126","147","0","217","1878","791","0","217","195","211","569","560","635","421","479","360","27","46","0","217","0","217","0","217","0","217","27","46"
"0500000US12091","Okaloosa County, Florida","135944","937","11577","1945","32869","2575","50856","3484","27103","3075","13539","1954","110269","3371","7759","1290","27132","2691","41214","3355","22317","3008","11847","1903","12599","2493","1927","1124","3789","1128","3869","1083","2138","918","876","614","4114","1645","938","511","866","550","1227","547","976","859","107","131","8169","1987","909","737","952","594","3978","1409","1632","685","698","375","793","459","44","75","130","160","568","406","40","67","11","18"
"0500000US12095","Orange County, Florida","853661","600","96860","6300","220695","9521","261876","10566","185472","8548","88758","6174","706887","9233","82712","5445","187102","7923","213403","9470","149902","8070","73768","5372","86011","7016","9165","2232","19754","2859","30447","4490","19958","2875","6687","1626","24017","3531","1875","953","4845","1400","8675","2285","6356","1537","2266","1032","23440","5191","2168","1083","4741","1657","6088","1722","6782","1955","3661","2329","13306","3578","940","466","4253","2391","3263","1165","2474","880","2376","1149"
"0500000US12097","Osceola County, Florida","211863","1125","25888","2899","70126","5390","73255","5541","30283","3209","12311","1995","172922","5068","20946","2624","57690","5350","60764","5327","23197","2952","10325","1963","17520","3823","2309","1035","5849","2115","6617","1725","2169","1083","576","470","10812","2247","1559","809","3835","1580","2942","1313","2147","997","329","364","5139","1573","246","323","1601","772","1019","549","1665","909","608","515","5470","2186","828","746","1151","949","1913","1159","1105","734","473","387"
"0500000US12099","Palm Beach County, Florida","1037416","462","117933","7399","250196","8501","298495","8817","235235","7064","135557","4687","872529","9496","99023","6445","213580","8348","249562","7876","196448","6858","113916","4217","96316","7378","12581","2938","21022","2803","30270","3942","21727","3270","10716","1656","26489","3786","2456","887","4912","1370","7933","1738","6789","2274","4399","1383","29054","4109","2001","1117","7610","1665","7629","1645","7012","1464","4802","1085","13028","2863","1872","958","3072","1100","3101","1071","3259","1379","1724","860"
"0500000US12101","Pasco County, Florida","359938","722","40592","2880","116638","4906","123246","4730","51700","3181","27762","2534","318832","4097","35895","2902","104668","5131","108483","5004","45534","3057","24252","2415","18123","2680","2187","546","5504","1194","7595","1862","1896","785","941","392","11376","2031","1072","528","3026","882","3694","1097","2386","1147","1198","511","9572","1847","777","389","3057","1108","3015","838","1377","484","1346","453","2035","660","661","422","383","278","459","348","507","321","25","45"
"0500000US12103","Pinellas County, Florida","723146","383","64565","4123","207443","8171","235023","7463","141158","5395","74957","4347","617353","5556","56011","3962","180598","7983","197736","6906","120307","4919","62701","3914","60842","4674","5792","1516","16717","2402","22398","2446","10411","1767","5524","1019","12470","2164","916","632","2906","873","4286","1166","3221","899","1141","444","26539","3209","1043","579","5795","1155","8981","1631","6266","1470","4454","1524","5942","1395","803","545","1427","614","1622","753","953","521","1137","730"
"0500000US12105","Polk County, Florida","446224","469","73273","4904","159990","5827","127639","5639","56693","4084","28629","2600","388727","5620","64103","4634","139851","5704","109302","5444","50224","3953","25247","2259","31278","3866","5325","1098","12932","2611","9392","1851","2668","826","961","402","11051","1962","1372","989","3317","836","3760","1278","1329","590","1273","565","13328","2880","1970","991","3505","922","4298","1432","2407","874","1148","540","1840","1107","503","396","385","375","887","712","65","106","0","217"
"0500000US12107","Putnam County, Florida","51497","813","10328","1825","19551","1910","16334","1764","3267","909","2017","804","46789","1466","9465","1830","17829","1975","14594","1804","3150","894","1751","705","1579","724","405","311","718","517","339","286","42","70","75","132","1925","834","319","240","700","509","690","408","36","62","180","227","1160","651","139","222","260","230","711","532","39","63","11","19","44","75","0","217","44","75","0","217","0","217","0","217"
"0500000US12109","St. Johns County, Florida","159933","1501","8141","1710","34500","3603","45976","3418","45861","3869","25455","3181","135166","4446","6760","1556","29933","3560","39571","3175","37661","3637","21241","2963","8767","2283","1032","592","2190","1192","2987","1117","1420","795","1138","642","8390","2510","144","240","1325","827","1726","761","4218","2205","977","634","5636","1970","68","157","832","632","1448","855","1832","1021","1456","1173","1974","1367","137","193","220","348","244","267","730","842","643","598"
"0500000US12111","St. Lucie County, Florida","215288","2136","32768","4138","75783","6038","63770","4886","26364","3471","16603","3231","182824","4808","28371","3808","64599","5498","55295","4435","21240","2828","13319","2894","10649","3158","767","422","3037","1474","4386","1920","1766","1098","693","481","13700","3234","2719","1055","5194","1892","2229","1364","2162","1289","1396","825","5854","2111","190","308","1692","1111","1738","838","1196","1073","1038","733","2261","1552","721","811","1261","1321","122","148","0","217","157","270"
"0500000US12113","Santa Rosa County, Florida","116678","802","12947","2096","29938","2868","41171","3843","22442","2972","10180","1567","94092","3756","9118","1654","25298","2574","33761","3445","16777","2184","9138","1456","8364","2304","1407","924","1997","1059","2699","1007","2139","1135","122","134","7987","2194","1865","889","1473","757","2699","1781","1873","989","77","128","6006","1919","486","327","1170","675","2012","1107","1495","713","843","532","229","255","71","103","0","217","0","217","158","196","0","217"
"0500000US12115","Sarasota County, Florida","320744","1046","23238","2918","96469","5783","88950","4917","66917","4122","45170","3643","271377","5222","18748","2748","82237","4454","74956","4358","56038","3752","39398","3320","26105","4092","2979","1217","8716","3126","6966","1558","5141","1213","2303","758","7165","1615","481","332","1666","740","3247","1021","1152","559","619","342","13695","2378","880","527","3133","916","3365","1037","3688","1022","2629","857","2402","1028","150","150","717","443","416","291","898","595","221","167"
"0500000US12117","Seminole County, Florida","313322","835","19303","3058","68669","4169","112737","6045","76971","4549","35642","3076","269433","4902","16460","2807","58966","4448","98981","5884","64802","4655","30224","2765","17901","3041","930","490","4307","1520","6547","1797","4090","944","2027","837","17325","3197","1164","606","4476","1575","5789","1788","3939","1032","1957","705","7048","2636","589","794","698","357","1252","592","3593","1961","916","559","1615","633","160","172","222","276","168","216","547","469","518","351"
"0500000US33013","Merrimack County, New Hampshire","104759","432","6329","1306","28077","2056","34526","2050","20689","1561","15138","1440","94818","1710","5891","1249","24835","1993","31170","2163","18934","1519","13988","1337","4750","1245","144","137","1764","867","1809","724","543","244","490","275","3140","970","214","174","874","538","1122","541","675","478","255","198","1787","639","52","82","604","386","425","270","301","263","405","265","264","299","28","84","0","184","0","184","236","289","0","184"
"0500000US33015","Rockingham County, New Hampshire","217961","804","10383","1542","56762","3630","61097","3438","56449","3282","33270","2852","193390","3118","8852","1364","51098","3046","54795","3425","49271","3252","29374","2685","11808","2185","989","615","3183","1233","3610","999","2699","987","1327","495","2251","1005","145","236","761","576","425","333","738","488","182","167","9345","1865","392","309","1405","795","2078","881","3406","1085","2064","754","1167","814","5","12","315","497","189","201","335","460","323","331"
"0500000US33017","Strafford County, New Hampshire","81305","682","6388","1183","21186","2258","24168","2335","18972","2164","10591","1590","69542","2483","5056","1138","19105","2251","20153","2147","15980","2000","9248","1432","5831","1843","1112","753","1179","577","1816","832","1267","886","457","309","2742","963","137","171","556","351","1074","744","729","522","246","225","2451","1021","17","26","346","271","1030","642","616","527","442","325","739","501","66","108","0","184","95","148","380","316","198","241"
"0500000US34001","Atlantic County, New Jersey","187759","560","27037","2943","61598","4379","48126","3535","35671","3262","15327","1710","168185","2571","23972","2803","54841","4303","43771","3306","31494","2773","14107","1600","10601","2138","2354","861","3704","1216","2742","920","1363","629","438","273","3460","1383","287","285","1379","772","865","468","297","192","632","600","3715","1402","174","215","1174","822","717","406","1524","709","126","128","1798","1092","250","241","500","444","31","52","993","839","24","39"
"0500000US34003","Bergen County, New Jersey","660605","85","52304","3799","159043","6539","136254","5527","200525","5688","112479","5481","606788","4959","47776","3419","148835","6325","124872","5576","183133","6225","102172","5426","29200","3679","2176","909","7003","1844","7352","1631","8558","1406","4111","1228","7909","1811","639","420","1041","540","1967","749","2768","1057","1494","668","10077","2031","717","424","1646","779","1826","700","3060","859","2828","1021","6631","1844","996","504","518","387","237","204","3006","1083","1874","1019"
"0500000US34005","Burlington County, New Jersey","313872","115","19931","2637","90565","4059","89785","3516","75762","3769","37829","2970","280456","3766","16954","2320","81288","3732","79721","3644","67854","3597","34639","2772","18408","2906","1519","742","5981","1540","5463","1361","3935","1076","1510","558","7478","1670","954","776","1907","712","2091","732","1965","726","561","365","6078","1384","480","323","1029","511","2139","954","1587","627","843","347","1452","771","24","40","360","424","371","350","421","296","276","312"
"0500000US34007","Camden County, New Jersey","348820","214","39131","3450","104204","4607","94007","4377","70556","3566","40922","2803","312693","4062","34206","3356","93320","4437","83785","4308","64060","3625","37322","2740","22188","3306","3301","1146","7325","2163","6823","1766","3049","787","1690","573","6203","1516","638","346","1931","706","1948","939","1254","582","432","479","5925","1460","157","131","1371","707","1233","633","1861","626","1303","748","1811","968","829","542","257","233","218","350","332","340","175","207"
"0500000US34009","Cape May County, New Jersey","70934","588","6699","1768","22963","1730","19495","1748","13958","1378","7819","996","64854","1035","6406","1792","20952","1697","17585","1664","12942","1291","6969","851","2879","1017","152","119","804","514","1167","575","394","275","362","371","1724","566","90","97","683","418","453","242","451","262","47","79","1388","467","51","110","524","265","263","212","171","125","379","295","89","115","0","197","0","197","27","43","0","197","62","106"
