FIPS,state,county,republican_minus_democratic_2012,republican_minus_democratic_2016,change
17203,Illinois,Woodford,0.3914909399173467,0.40852799033427306,0.01703705041692638
18001,Indiana,Adams,0.3943586196295442,0.5227654698242933,0.12840685019474907
18003,Indiana,Allen,0.167259883352956,0.19402325723645314,0.026763373883497144
18005,Indiana,Bartholomew,0.2543135783945986,0.3323791935980302,0.07806561520343158
18007,Indiana,Benton,0.3269983230855227,0.4689034369885433,0.14190511390302063
18009,Indiana,Blackford,0.16529622601728866,0.4354205414341806,0.2701243154168919
18011,Indiana,Boone,0.3778346612827631,0.29439368512648395,-0.08344097615627916
18013,Indiana,Brown,0.16728037874802731,0.3144115796098175,0.1471312008617902
18015,Indiana,Carroll,0.3026888604353393,0.5068841837325003,0.204195323297161
18017,Indiana,Cass,0.21693383235647198,0.4181856569779717,0.20125182462149974
18019,Indiana,Clark,0.09848131336698772,0.2195045652726455,0.12102325190565778
18021,Indiana,Clay,0.33716617210682504,0.5517638716539621,0.2145976995471371
18023,Indiana,Clinton,0.3065870687038349,0.4785522788203753,0.17196521011654042
18025,Indiana,Crawford,0.08278867102396514,0.36838667537557146,0.2855980043516063
18027,Indiana,Daviess,0.5074146341463415,0.6263930163447251,0.11897838219838364
18029,Indiana,Dearborn,0.3965825729110753,0.5515487555759369,0.15496618266486156
18031,Indiana,Decatur,0.4053162592161429,0.5723914801833379,0.16707522096719496
18033,Indiana,DeKalb,0.3165115139637432,0.4799432019879304,0.16343168802418717
18035,Indiana,Delaware,-0.031199964419142467,0.13540766349755118,0.16660762791669365
18037,Indiana,Dubois,0.2767770467047783,0.39911929543634905,0.12234224873157074
18039,Indiana,Elkhart,0.26497376643282433,0.3219107115648332,0.056936945132008865
18041,Indiana,Fayette,0.16860925653502326,0.4813221406086044,0.3127128840735811
18043,Indiana,Floyd,0.14349242316952274,0.20005344021376087,0.05656101704423813
18045,Indiana,Fountain,0.3413022078469976,0.5587293112653496,0.21742710341835203
18047,Indiana,Franklin,0.4275568181818182,0.6083719240897121,0.1808151059078939
18049,Indiana,Fulton,0.33177455082451385,0.4836398375925484,0.15186528676803457
18051,Indiana,Gibson,0.30969363494327834,0.4753293722552312,0.16563573731195286
18053,Indiana,Grant,0.2199723156021357,0.3949905183312263,0.17501820272909058
18055,Indiana,Greene,0.3132484173594691,0.5324251865806826,0.21917676922121349
18057,Indiana,Hamilton,0.34305108027735765,0.19539596514884344,-0.1476551151285142
18059,Indiana,Hancock,0.4103461924915507,0.4469196539620242,0.03657346147047352
18061,Indiana,Harrison,0.2282270386508969,0.4397025541545425,0.2114755155036456
18063,Indiana,Hendricks,0.34811836024248244,0.3406212363848119,-0.00749712385767054
18065,Indiana,Henry,0.16967433050981218,0.4351773753411065,0.26550304483129433
18067,Indiana,Howard,0.14306971617525488,0.33819178677089273,0.19512207059563785
18069,Indiana,Huntington,0.3974627339042183,0.5075733964969145,0.11011066259269614
18071,Indiana,Jackson,0.27411440880804216,0.5130598076594777,0.2389453988514355
18073,Indiana,Jasper,0.25457506203473945,0.4524592614740619,0.19788419943932245
18075,Indiana,Jay,0.20022781926338434,0.4768344603055346,0.27660664104215027
18077,Indiana,Jefferson,0.10422063080908116,0.3115770821027761,0.20735645129369495
18079,Indiana,Jennings,0.22429268292682925,0.525560538116592,0.30126785518976273
18081,Indiana,Johnson,0.3839107031950866,0.4231278195488722,0.03921711635378561
18083,Indiana,Knox,0.2894684714427203,0.4708043310131477,0.18133585957042742
18085,Indiana,Kosciusko,0.5221556886227544,0.549245729958858,0.0270900413361036
18087,Indiana,LaGrange,0.3577715757835981,0.5169349780472506,0.15916340226365255
18089,Indiana,Lake,-0.30960854092526685,-0.20531298923983005,0.1042955516854368
18091,Indiana,LaPorte,-0.12572972230489227,0.0639116872773931,0.18964140958228537
18093,Indiana,Lawrence,0.3278532151273707,0.5130012531328321,0.18514803800546137
18095,Indiana,Madison,0.0451021577238877,0.2556344951677828,0.2105323374438951
18097,Indiana,Marion,-0.22235375714814948,-0.2277742209662998,-0.005420463818150312
18099,Indiana,Marshall,0.2883760202645651,0.4142240902555027,0.12584806999093762
18101,Indiana,Martin,0.4029095509171411,0.5855687253067166,0.18265917438957546
18103,Indiana,Miami,0.30920898208277914,0.534712950600801,0.2255039685180219
18105,Indiana,Monroe,-0.19144399979029408,-0.23307215930475245,-0.04162815951445836
18107,Indiana,Montgomery,0.3845567867036011,0.5078516759039324,0.12329488920033133
18109,Indiana,Morgan,0.4111653576735301,0.5637468030690538,0.1525814453955237
18111,Indiana,Newton,0.1908383445348426,0.4612597066436584,0.2704213621088158
18113,Indiana,Noble,0.3355700566362965,0.4910597986974541,0.15548974206115757
18115,Indiana,Ohio,0.2713728272437035,0.4902430674426567,0.21887024019895324
18117,Indiana,Orange,0.21579218106995884,0.4583740234375,0.24258184236754116
18119,Indiana,Owen,0.2759768273141871,0.4916442678508823,0.21566744053669518
18121,Indiana,Parke,0.32601688411358404,0.5199027651169856,0.1938858810034016
18123,Indiana,Perry,-0.1159365079365079,0.1854748603351955,0.3014113682717034
18125,Indiana,Pike,0.253459331758353,0.5188221515810607,0.2653628198227077
18127,Indiana,Porter,-0.038965484193376136,0.06679621712657086,0.105761701319947
18129,Indiana,Posey,0.23695403238998855,0.3916740194112457,0.15471998702125714
18131,Indiana,Pulaski,0.2717169846267828,0.46290529400989205,0.19118830938310927
18133,Indiana,Putnam,0.3252585147154531,0.4948012232415903,0.16954270852613723
18135,Indiana,Randolph,0.24035724801256256,0.4848919487473705,0.24453470073480796
18137,Indiana,Ripley,0.3863243194027133,0.5725995316159251,0.18627521221321186
18139,Indiana,Rush,0.3432963279248505,0.5221790962018298,0.1788827682769793
18141,Indiana,St. Joseph,-0.03506648359589532,-0.002098855169907321,0.032967628425988
18143,Indiana,Scott,0.06204128440366979,0.3771014174266564,0.31506013302298663
18145,Indiana,Shelby,0.3352625298329356,0.4707680337890408,0.13550550395610522
18147,Indiana,Spencer,0.15306332236842102,0.37188094999498944,0.21881762762656842
18149,Indiana,Starke,0.10612291523874806,0.4203338391502276,0.31421092391147953
18151,Indiana,Steuben,0.2697334793720336,0.4386241933269257,0.16889071395489208
18153,Indiana,Sullivan,0.20639324487334146,0.4702652178992873,0.2638719730259459
18155,Indiana,Switzerland,0.12805416544009418,0.4401189510678562,0.312064785627762
18157,Indiana,Tippecanoe,0.03596034870641168,0.05576261697192675,0.019802268265515066
18159,Indiana,Tipton,0.3178547182620502,0.5328894806924102,0.21503476243035996
18161,Indiana,Union,0.3238709677419355,0.5256760862959586,0.2018051185540231
18163,Indiana,Vanderburgh,0.1058505054969338,0.1650323417049388,0.059181836208005004
18165,Indiana,Vermillion,0.0679228080838779,0.35048277849834264,0.28255997041446473
18167,Indiana,Vigo,-0.008601449457080523,0.1508363051886082,0.1594377546456887
18169,Indiana,Wabash,0.3628242970327792,0.5051232551232552,0.142298958090476
18171,Indiana,Warren,0.27710526315789474,0.5239185750636133,0.24681331190571854
18173,Indiana,Warrick,0.2662606577344702,0.33887593362398194,0.07261527588951172
18175,Indiana,Washington,0.2443885629132905,0.4896327534703919,0.24524419055710142
18177,Indiana,Wayne,0.14640656278211722,0.3012627546033856,0.15485619182126836
18179,Indiana,Wells,0.4499420177812138,0.5626848691695108,0.11274285138829698
18181,Indiana,White,0.23558517620922956,0.4280314334029641,0.19244625719373457
18183,Indiana,Whitley,0.38891479581640137,0.510721372335659,0.12180657651925758
19001,Iowa,Adair,0.08108108108108109,0.3484649698241931,0.26738388874311203
19003,Iowa,Adams,0.036613272311212815,0.3941120607787274,0.3574987884675146
19005,Iowa,Allamakee,-0.04167868474185177,0.2415137945977177,0.2831924793395695
19007,Iowa,Appanoose,0.033626901521217,0.3616362451108214,0.3280093435896044
19009,Iowa,Audubon,0.055250216951113706,0.3094958968347011,0.25424567988358737
19011,Iowa,Benton,0.005562290522712676,0.25671771164403345,0.2511554211213208
19013,Iowa,Black Hawk,-0.2023502777736405,-0.073860725098983,0.1284895526746575
19015,Iowa,Boone,-0.06644425910480957,0.13686954071569452,0.20331379982050407
19017,Iowa,Bremer,-0.02682451670912633,0.1368001181858472,0.16362463489497353
19019,Iowa,Buchanan,-0.1386805885144755,0.1502145922746781,0.2888951807891536
19021,Iowa,Buena Vista,0.10187283788619828,0.2472819521623581,0.14540911427615982
19023,Iowa,Butler,0.10298210735586484,0.36789564754425663,0.2649135401883918
19025,Iowa,Calhoun,0.12485659655831745,0.4012405504942818,0.2763839539359644
19027,Iowa,Carroll,0.061270376616076476,0.3157245827010622,0.2544542060849857
19029,Iowa,Cass,0.18861901457321306,0.3943859649122807,0.2057669503390676
19031,Iowa,Cedar,-0.04591149341900719,0.17775914474373755,0.22367063816274474
19033,Iowa,Cerro Gordo,-0.1338146406984554,0.07659481820161113,0.21040945890006651
19035,Iowa,Cherokee,0.16024941543257987,0.4015659955257271,0.24131658009314721
19037,Iowa,Chickasaw,-0.11073411474398516,0.2293706293706293,0.34010474411461444
19039,Iowa,Clarke,-0.014672686230248309,0.2801975752132915,0.29487026144353984
19041,Iowa,Clay,0.18419195483415676,0.4210282000696298,0.23683624523547306
19043,Iowa,Clayton,-0.07025607353906765,0.2278453280753643,0.298101401614432
19045,Iowa,Clinton,-0.22835999999999995,0.05119868209996964,0.2795586820999696
19047,Iowa,Crawford,0.0783471563981043,0.3786589762076424,0.3003118198095381
19049,Iowa,Dallas,0.11575191520621265,0.09510613824113773,-0.020645776965074927
19051,Iowa,Davis,0.16379538828518414,0.4497681607418856,0.28597277245670144
19053,Iowa,Decatur,0.040699191234020334,0.293251205141939,0.25255201390791865
19055,Iowa,Delaware,0.0021326508850501025,0.29618006709230604,0.29404741620725594
19057,Iowa,Des Moines,-0.18405690458670595,0.06894205098675599,0.25299895557346197
19059,Iowa,Dickinson,0.17885618663254255,0.357060073401584,0.17820388676904148
19061,Iowa,Dubuque,-0.14712932762211656,0.012268457995615543,0.1593977856177321
19063,Iowa,Emmet,0.08704928525709403,0.3717652009257311,0.2847159156686371
19065,Iowa,Fayette,-0.11962184063283815,0.19358395989974936,0.3132058005325875
19067,Iowa,Floyd,-0.14630010899842555,0.14838709677419354,0.2946872057726191
19069,Iowa,Franklin,0.10740455071345932,0.3361513687600645,0.22874681804660518
19071,Iowa,Fremont,0.09133042529989087,0.4016689847009736,0.31033855940108274
19073,Iowa,Greene,0.0010317787866281902,0.2341837792989006,0.23315200051227242
19075,Iowa,Grundy,0.22694627980465384,0.3886786961583236,0.16173241635366978
19077,Iowa,Guthrie,0.10224184782608696,0.3297391304347826,0.22749728260869562
19079,Iowa,Hamilton,0.0263655859719944,0.2257603327268001,0.1993947467548057
19081,Iowa,Hancock,0.13434599156118146,0.40708567535343215,0.27273968379225066
19083,Iowa,Hardin,0.0668689593167004,0.28911285597093633,0.22224389665423594
19085,Iowa,Harrison,0.12687790221251022,0.37119892833221707,0.24432102611970685
19087,Iowa,Henry,0.059296689697844684,0.305720969800085,0.24642428010224032
19089,Iowa,Howard,-0.2094725511302476,0.20486948892300946,0.41434204005325703
19091,Iowa,Humboldt,0.2184955409073284,0.4552781600157264,0.236782619108398
19093,Iowa,Ida,0.2634452634452635,0.5157807308970099,0.25233546745174645
19095,Iowa,Iowa,0.04793593503270921,0.2382075471698113,0.1902716121371021
19097,Iowa,Jackson,-0.16891232181214605,0.19272550921435505,0.3616378310265011
19099,Iowa,Jasper,-0.07071483474250584,0.18130713460123984,0.25202196934374566
19101,Iowa,Jefferson,-0.15967174677608442,0.004659146640510037,0.16433089341659446
19103,Iowa,Johnson,-0.3549495241981125,-0.37894463218092017,-0.023995107982807684
19105,Iowa,Jones,-0.07780648865920181,0.19076285404125146,0.2685693427004533
19107,Iowa,Keokuk,0.10254462590201292,0.4108324974924775,0.3082878715904646
19109,Iowa,Kossuth,0.12182001568979045,0.3613337980713373,0.23951378238154686
19111,Iowa,Lee,-0.15488340119507166,0.16023775617608815,0.3151211573711598
19113,Iowa,Linn,-0.17693937679923682,-0.09005277630702485,0.08688660049221197
19115,Iowa,Louisa,-0.006441223832528209,0.2837460063897764,0.2901872302223046
19117,Iowa,Lucas,0.061762664816099926,0.3762057877813504,0.31444312296525045
19119,Iowa,Lyon,0.546166845905669,0.6699074800062725,0.12374063410060354
19121,Iowa,Madison,0.11917711042799715,0.31056044465030114,0.19138333422230397
19123,Iowa,Mahaska,0.20536616741707248,0.4526899924755455,0.247323825058473
19125,Iowa,Marion,0.13122632441906484,0.3075886843286933,0.17636235990962845
19127,Iowa,Marshall,-0.09363197650020988,0.08309232480533929,0.17672430130554917
19129,Iowa,Mills,0.18968386023294515,0.38672382436996616,0.19703996413702102
19131,Iowa,Mitchell,-0.03365556749015397,0.24035443972678605,0.27401000721694
19133,Iowa,Monona,0.09616195698017717,0.4096675415573054,0.31350558457712824
19135,Iowa,Monroe,0.07702349869451702,0.4093143596377749,0.3322908609432579
19137,Iowa,Montgomery,0.21472636815920404,0.4206978588421888,0.20597149068298476
19139,Iowa,Muscatine,-0.15882204882959974,0.06257075228980141,0.22139280111940116
19141,Iowa,O'Brien,0.4491213731099305,0.5991088306778287,0.14998745756789822
19143,Iowa,Osceola,0.4126487163431434,0.6159352629940866,0.20328654665094326
19145,Iowa,Page,0.245091114564204,0.4381033503691085,0.19301223580490454
19147,Iowa,Palo Alto,0.106609371802742,0.35785668722092284,0.25124731541818085
19149,Iowa,Plymouth,0.3423166023166023,0.5151630022744503,0.172846399957848
19151,Iowa,Pocahontas,0.21651785714285715,0.4499353169469599,0.23341745980410272
19153,Iowa,Polk,-0.14142221756188778,-0.11363175055602336,0.02779046700586442
19155,Iowa,Pottawattamie,0.05238646840500222,0.21302717900656046,0.16064071060155824
19157,Iowa,Poweshiek,-0.0935338345864662,0.06529034882538387,0.15882418341185006
19159,Iowa,Ringgold,0.07002693343593691,0.3956409309198375,0.3256139974839006
19161,Iowa,Sac,0.18370818370818365,0.4668073676132003,0.28309918390501665
19163,Iowa,Scott,-0.1373874123394968,-0.014973324054743662,0.12241408828475314
19165,Iowa,Shelby,0.22242788832330707,0.423861852433281,0.20143396410997394
19167,Iowa,Sioux,0.6763924196903166,0.6862152357920193,0.009822816101702658
19169,Iowa,Story,-0.1383669141039236,-0.1233741883277084,0.014992725776215202
19171,Iowa,Tama,-0.07430409227015633,0.20281078610603287,0.2771148783761892
19173,Iowa,Taylor,0.14056761268781304,0.4466820732915154,0.30611446060370234
19175,Iowa,Union,-0.03861003861003864,0.2748628257887517,0.31347286439879035
19177,Iowa,Van Buren,0.1854861305687868,0.4723392305532154,0.28685309998442865
19179,Iowa,Wapello,-0.11883322764743187,0.20602019935309265,0.32485342700052455
19181,Iowa,Warren,0.019216017183185,0.16128205128205125,0.14206603409886626
19183,Iowa,Washington,0.04062159214830974,0.2040442858449995,0.16342269369668977
19185,Iowa,Wayne,0.11448275862068967,0.4591836734693878,0.34470091484869814
19187,Iowa,Webster,-0.0583861797507107,0.21520367183017786,0.27358985158088855
19189,Iowa,Winnebago,0.0005069280162217082,0.2619664765854501,0.2614595485692284
19191,Iowa,Winneshiek,-0.1474197040779502,0.007921140644252755,0.15534084472220294
19193,Iowa,Woodbury,-0.010240120837868459,0.19481678027357152,0.20505690111143998
19195,Iowa,Worth,-0.1452540747842761,0.21681935635424004,0.36207343113851614
19197,Iowa,Wright,0.08171392163109265,0.31596415532691674,0.2342502336958241
20001,Kansas,Allen,0.2725047080979284,0.4066740007334067,0.13416929263547828
20003,Kansas,Anderson,0.4018099547511312,0.5262686567164179,0.12445870196528669
20005,Kansas,Atchison,0.20227749475576876,0.3133079847908745,0.11103049003510576
20007,Kansas,Barber,0.557476231633535,0.69449378330373,0.13701755167019503
20009,Kansas,Barton,0.5393095445314766,0.5890544356802025,0.049744891148725934
20011,Kansas,Bourbon,0.3367444835305405,0.5068110946988347,0.1700666111682942
20013,Kansas,Brown,0.43901828199348863,0.5061942517343905,0.06717596974090184
20015,Kansas,Butler,0.4169062679700978,0.4519651444480601,0.0350588764779623
20017,Kansas,Chase,0.40676632572777344,0.47699050401753096,0.07022417828975752
20019,Kansas,Chautauqua,0.6282208588957056,0.7015530047265361,0.07333214583083059
20021,Kansas,Cherokee,0.2947147357367868,0.4845707656612529,0.1898560299244661
20023,Kansas,Cheyenne,0.6493688639551192,0.7050461975835111,0.05567733362839189
20025,Kansas,Clark,0.6204523107177975,0.7014925373134329,0.08104022659563537
20027,Kansas,Clay,0.5301139446554529,0.5795811518324607,0.04946720717700781
20029,Kansas,Cloud,0.4879250862493839,0.5491094147582697,0.06118432850888578
20031,Kansas,Coffey,0.5133128520225294,0.5710422812192724,0.057729429196742954
20033,Kansas,Comanche,0.6724137931034482,0.7070357554786619,0.034621962375213755
20035,Kansas,Cowley,0.2959874114870181,0.37390064178749705,0.07791323030047892
20037,Kansas,Crawford,0.05901639344262299,0.2300047008260023,0.1709883073833793
20039,Kansas,Decatur,0.6214099216710183,0.7107438016528926,0.08933387998187436
20041,Kansas,Dickinson,0.4740114399403133,0.5383678440925701,0.0643564041522568
20043,Kansas,Doniphan,0.4443138407287687,0.5976909413854352,0.1533771006566665
20045,Kansas,Douglas,-0.2464638072489355,-0.3295665541956995,-0.08310274694676403
20047,Kansas,Edwards,0.5494584837545127,0.6254738438210765,0.07601536006656384
20049,Kansas,Elk,0.5609934258582907,0.7053216838760921,0.14432825801780136
20051,Kansas,Ellis,0.4560355130612943,0.479116096091069,0.02308058302977467
20053,Kansas,Ellsworth,0.4528023598820059,0.5405001866368048,0.08769782675479887
20055,Kansas,Finney,0.3893659180977543,0.3105620631951964,-0.07880385490255787
20057,Kansas,Ford,0.3590050227218369,0.3841668826120757,0.025161859890238836
20059,Kansas,Franklin,0.29936305732484075,0.3915184678522571,0.09215541052741633
20061,Kansas,Geary,0.13256851497769284,0.20682302771855016,0.07425451274085731
20063,Kansas,Gove,0.7172812725958062,0.7379002233804914,0.02061895078468523
20065,Kansas,Graham,0.5970149253731344,0.6518691588785046,0.05485423350537022
20067,Kansas,Grant,0.5875975715524717,0.5705316031812474,-0.017065968371224316
20069,Kansas,Gray,0.6532175689479061,0.6945788964181994,0.04136132747029331
20071,Kansas,Greeley,0.6417910447761194,0.6938461538461539,0.05205510907003452
20073,Kansas,Greenwood,0.5237870937352803,0.5897887323943662,0.06600163865908593
20075,Kansas,Hamilton,0.6043329532497149,0.6666666666666666,0.06233371341695171
20077,Kansas,Harper,0.5060694851402261,0.6217998448409621,0.11573035970073597
20079,Kansas,Harvey,0.22491954666293545,0.2413515687851971,0.016432022122261636
20081,Kansas,Haskell,0.6762177650429799,0.5871491875923189,-0.08906857745066099
20083,Kansas,Hodgeman,0.65,0.7187807276302851,0.06878072763028509
20085,Kansas,Jackson,0.2923934544146736,0.4171536610519079,0.12476020663723425
20087,Kansas,Jefferson,0.23087482840384374,0.32325776658270355,0.09238293817885981
20089,Kansas,Jewell,0.6720106880427522,0.6981258366800536,0.026115148637301355
20091,Kansas,Johnson,0.17449383121024914,0.02632975972973905,-0.14816407148051008
20093,Kansas,Kearny,0.5981240981240981,0.6846504559270516,0.08652635780295359
20095,Kansas,Kingman,0.5150108325595791,0.5791841631673665,0.0641733306077874
20097,Kansas,Kiowa,0.7106643356643356,0.7284522706209453,0.017787934956609686
20099,Kansas,Labette,0.2021898718427274,0.3754779819908721,0.17328811014814471
20101,Kansas,Lane,0.6109913793103448,0.7026406429391504,0.09164926362880566
20103,Kansas,Leavenworth,0.19604607185834627,0.2451734266195835,0.049127354761237224
20105,Kansas,Lincoln,0.5906945380984491,0.6584699453551912,0.06777540725674214
20107,Kansas,Linn,0.4492948287441236,0.6207363903320533,0.17144156158792972
20109,Kansas,Logan,0.6881481481481482,0.7243920412675018,0.03624389311935361
20111,Kansas,Lyon,0.1144421052631579,0.15486653645833331,0.040424431195175414
20113,Kansas,McPherson,0.4144100187037489,0.41775231517815103,0.003342296474402151
20115,Kansas,Marion,0.46293215012016997,0.4976884779516358,0.034756327831465816
20117,Kansas,Marshall,0.3616174313848732,0.4782794778514873,0.1166620464666141
20119,Kansas,Meade,0.6846108835576361,0.7005813953488372,0.015970511791201125
20121,Kansas,Miami,0.3463920301561659,0.4002130209026761,0.0538209907465102
20123,Kansas,Mitchell,0.5878583473861719,0.6223657375934738,0.03450739020730187
20125,Kansas,Montgomery,0.4130627365708303,0.5033322225924691,0.09026948602163881
20127,Kansas,Morris,0.41178766588602655,0.4645579268292683,0.05277026094324172
20129,Kansas,Morton,0.6909233176838809,0.7114093959731543,0.0204860782892734
20131,Kansas,Nemaha,0.5829685634699562,0.6636079656384224,0.08063940216846621
20133,Kansas,Neosho,0.3429012345679012,0.4640481469749762,0.12114691240707498
20135,Kansas,Ness,0.6862880886426593,0.7331499312242091,0.046861842581549795
20137,Kansas,Norton,0.6365591397849463,0.697851387645479,0.06129224786053278
20139,Kansas,Osage,0.31262670141905585,0.4361339767243826,0.12350727530532674
20141,Kansas,Osborne,0.6284004352557127,0.6862416107382551,0.05784117548254242
20143,Kansas,Ottawa,0.5922263893624276,0.6403720289355839,0.04814563957315632
20145,Kansas,Pawnee,0.4286809815950921,0.4979331078541902,0.0692521262590981
20147,Kansas,Phillips,0.6834307992202729,0.7256006006006006,0.042169801380327665
20149,Kansas,Pottawatomie,0.4714632345184091,0.5037875245487702,0.03232429003036108
20151,Kansas,Pratt,0.4711917916337806,0.5380010411244144,0.06680924949063377
20153,Kansas,Rawlins,0.7153739612188366,0.718070652173913,0.0026966909550764084
20155,Kansas,Reno,0.3125460650233396,0.358364312267658,0.04581824724431843
20157,Kansas,Republic,0.6169024571854058,0.6520363780150258,0.03513392082961997
20159,Kansas,Rice,0.4794892692203206,0.5630914826498423,0.08360221342952173
20161,Kansas,Riley,0.11989953082792283,0.03557495820174622,-0.08432457262617661
20163,Kansas,Rooks,0.6817073170731708,0.725919801570897,0.04421248449772619
20165,Kansas,Rush,0.5089171974522293,0.6413838988689288,0.13246670141669947
20167,Kansas,Russell,0.6125,0.6617601002192296,0.04926010021922955
20169,Kansas,Saline,0.31633792333457383,0.3404187817258883,0.024080858391314464
20171,Kansas,Scott,0.7071150097465886,0.7397820163487738,0.032667006602185245
20173,Kansas,Sedgwick,0.18879138303398124,0.18394664773840866,-0.004844735295572583
20175,Kansas,Seward,0.410935085007728,0.3038904327113935,-0.10704465229633453
20177,Kansas,Shawnee,0.010547916557745618,0.026629180701800925,0.016081264144055307
20179,Kansas,Sheridan,0.7347242921013413,0.7787481804949054,0.04402388839356408
20181,Kansas,Sherman,0.5333587495234464,0.6669218989280244,0.13356314940457803
20183,Kansas,Smith,0.6258032624814631,0.6679725759059745,0.04216931342451136
20185,Kansas,Stafford,0.533442088091354,0.6255274261603375,0.09208533806898356
20187,Kansas,Stanton,0.6086956521739131,0.5918367346938775,-0.01685891748003554
20189,Kansas,Stevens,0.7359882005899705,0.7292437863564252,-0.006744414233545326
20191,Kansas,Sumner,0.3940487911607045,0.5048343962147707,0.11078560505406615
20193,Kansas,Thomas,0.6303972366148533,0.6809284116331096,0.050531175018256325
20195,Kansas,Trego,0.6143128562381254,0.6943319838056679,0.08001912756754248
20197,Kansas,Wabaunsee,0.4095500459136822,0.4721893491124261,0.06263930319874389
20199,Kansas,Wallace,0.8157894736842105,0.8458646616541354,0.03007518796992492
20201,Kansas,Washington,0.6202838352371063,0.6535262206148282,0.03324238537772195
20203,Kansas,Wichita,0.6727456940222898,0.6579497907949791,-0.014795903227310725
20205,Kansas,Wilson,0.539951573849879,0.6109718741297688,0.07102030027988981
20207,Kansas,Woodson,0.4526606772633033,0.5606375606375607,0.10797688337425737
20209,Kansas,Wyandotte,-0.3706492175489771,-0.2939669133474099,0.07668230420156724
21001,Kentucky,Adair,0.5501315789473684,0.6454512328434351,0.09531965389606667
21003,Kentucky,Allen,0.4754929577464789,0.6320405138339921,0.1565475560875132
21005,Kentucky,Anderson,0.3398255813953488,0.4909823148310279,0.1511567334356791
21007,Kentucky,Ballard,0.37432605905006416,0.5718117532309193,0.1974856941808551
21009,Kentucky,Barren,0.333293095123129,0.4980527909995674,0.1647596958764384
21011,Kentucky,Bath,0.12251334303736056,0.3751907564857205,0.2526774134483599
21013,Kentucky,Bell,0.5170850031638895,0.621938670508335,0.10485366734444546
21015,Kentucky,Boone,0.3864523623621717,0.4175084175084175,0.03105605514624582
21017,Kentucky,Bourbon,0.2040893600908747,0.3155742360558901,0.11148487596501538
21019,Kentucky,Boyd,0.1631581710326001,0.3700987581891073,0.2069405871565072
21021,Kentucky,Boyle,0.26121393356502065,0.29035995674339565,0.029146023178375002
21023,Kentucky,Bracken,0.2728960396039604,0.5687553161326906,0.2958592765287302
21025,Kentucky,Breathitt,0.3506389776357827,0.4276751481352388,0.0770361704994561
21027,Kentucky,Breckinridge,0.2760697703601456,0.5156143150216548,0.23954454466150915
21029,Kentucky,Bullitt,0.35668208565404824,0.497795891208517,0.14111380555446879
21031,Kentucky,Butler,0.4788537549407114,0.6242826398852224,0.14542888494451095
21033,Kentucky,Caldwell,0.3501706484641638,0.5434309623430962,0.1932603138789324
21035,Kentucky,Calloway,0.2735536093418259,0.3500529628014207,0.0764993534595948
21037,Kentucky,Campbell,0.22799113920900016,0.24446012702893435,0.016468987819934194
21039,Kentucky,Carlisle,0.4142802596410844,0.6389850057670127,0.22470474612592828
21041,Kentucky,Carroll,0.10054347826086957,0.3844357976653696,0.28389231940450005
21043,Kentucky,Carter,0.21284238886394255,0.5167347733021989,0.3038923844382563
21045,Kentucky,Casey,0.6268264652766377,0.7322565615778848,0.10543009630124711
21047,Kentucky,Christian,0.2378956957412889,0.31336322057691435,0.07546752483562544
21049,Kentucky,Clark,0.30507265179034765,0.3705029311940759,0.06543027940372825
21051,Kentucky,Clay,0.6860354869294325,0.7549874390424117,0.06895195211297922
21053,Kentucky,Clinton,0.6412474391076713,0.7310623038995967,0.08981486479192535
21055,Kentucky,Crittenden,0.4875454073689673,0.6621253405994549,0.17457993323048765
21057,Kentucky,Cumberland,0.566573230553609,0.6663405088062623,0.0997672782526533
21059,Kentucky,Daviess,0.2110865587948772,0.3218722029384155,0.11078564414353831
21061,Kentucky,Edmonson,0.39802913453299055,0.6018306636155607,0.20380152908257015
21063,Kentucky,Elliott,-0.02501042100875367,0.44133099824868655,0.4663414192574402
21065,Kentucky,Estill,0.4616126543209877,0.564111812443643,0.10249915812265525
21067,Kentucky,Fayette,-0.010209270176219143,-0.0945163775079778,-0.08430710733175865
21069,Kentucky,Fleming,0.3232445520581114,0.5389776357827476,0.21573308372463618
21071,Kentucky,Floyd,0.33922095366017463,0.4823458282950424,0.14312487463486778
21073,Kentucky,Franklin,-0.00814157775206753,0.04617640896710668,0.05431798671917421
21075,Kentucky,Fulton,0.16243450221684802,0.3253568429890848,0.16292234077223677
21077,Kentucky,Gallatin,0.16987912446912773,0.5074895146794487,0.33761039021032097
21079,Kentucky,Garrard,0.5156139607178183,0.5838908566181293,0.06827689590031105
21081,Kentucky,Grant,0.3315520446096654,0.5605188827283188,0.22896683811865343
21083,Kentucky,Graves,0.3968264206927691,0.5638323497531013,0.16700592906033218
21085,Kentucky,Grayson,0.39477941969582575,0.5919062027231468,0.197126783027321
21087,Kentucky,Green,0.5084431630971994,0.6637914869679356,0.15534832387073616
21089,Kentucky,Greenup,0.18644514767932496,0.4546292314308534,0.2681840837515284
21091,Kentucky,Hancock,0.09167876149008224,0.35948777648428404,0.2678090149942018
21093,Kentucky,Hardin,0.20763424957927484,0.3018583742700899,0.09422412469081504
21095,Kentucky,Harlan,0.6401426292577649,0.7211118341545041,0.0809692048967392
21097,Kentucky,Harrison,0.2910791567778864,0.437475902840252,0.14639674606236558
21099,Kentucky,Hart,0.2980972515856237,0.4942180616740088,0.19612081008838506
