FIPS,state,county,year,FIPS/Year,totalvotes,dem_vote_share,rep_vote_share,other_vote_share,winning_party,republican_minus_democratic
48253,Texas,Jones,2016,2016/48253,5960,0.15704698,0.808557047,0.034395973,Republican,0.651510067
48255,Texas,Karnes,2016,2016/48255,4198,0.272748928,0.706288709,0.020962363,Republican,0.433539781
48257,Texas,Kaufman,2016,2016/48257,41265,0.249073064,0.716999879,0.033927057,Republican,0.467926814
48259,Texas,Kendall,2016,2016/48259,20120,0.181063618,0.780318091,0.03861829,Republican,0.599254473
48261,Texas,Kenedy,2016,2016/48261,186,0.532258065,0.451612903,0.016129032,Democratic,-0.080645161
48263,Texas,Kent,2016,2016/48263,434,0.1359447,0.829493088,0.034562212,Republican,0.693548387
48265,Texas,Kerr,2016,2016/48265,23297,0.200927158,0.760913422,0.03815942,Republican,0.559986264
48267,Texas,Kimble,2016,2016/48267,1952,0.105532787,0.869364754,0.025102459,Republican,0.763831967
48269,Texas,King,2016,2016/48269,159,0.031446541,0.937106918,0.031446541,Republican,0.905660377
48271,Texas,Kinney,2016,2016/48271,1430,0.32027972,0.654545455,0.025174825,Republican,0.334265734
48273,Texas,Kleberg,2016,2016/48273,9512,0.495794786,0.459104289,0.045100925,Democratic,-0.036690496
48275,Texas,Knox,2016,2016/48275,1367,0.180687637,0.788588149,0.030724214,Republican,0.607900512
48277,Texas,Lamar,2016,2016/48277,18611,0.192520552,0.782386761,0.025092687,Republican,0.589866208
48279,Texas,Lamb,2016,2016/48279,3995,0.192991239,0.778723404,0.028285357,Republican,0.585732165
48281,Texas,Lampasas,2016,2016/48281,8205,0.180743449,0.778184034,0.041072517,Republican,0.597440585
48283,Texas,La Salle,2016,2016/48283,2059,0.548324429,0.423506557,0.028169014,Democratic,-0.124817873
48285,Texas,Lavaca,2016,2016/48285,8661,0.135088327,0.848285417,0.016626256,Republican,0.71319709
48287,Texas,Lee,2016,2016/48287,6535,0.209946442,0.764651875,0.025401683,Republican,0.554705432
48289,Texas,Leon,2016,2016/48289,7439,0.122193843,0.85912085,0.018685307,Republican,0.736927006
48291,Texas,Liberty,2016,2016/48291,24267,0.200354391,0.77850579,0.02113982,Republican,0.578151399
48293,Texas,Limestone,2016,2016/48293,7739,0.229745445,0.748933971,0.021320584,Republican,0.519188526
48295,Texas,Lipscomb,2016,2016/48295,1332,0.101351351,0.87012012,0.028528529,Republican,0.768768769
48297,Texas,Live Oak,2016,2016/48297,4302,0.172477917,0.805206881,0.022315202,Republican,0.632728963
48299,Texas,Llano,2016,2016/48299,10447,0.174691299,0.794390734,0.030917967,Republican,0.619699435
48301,Texas,Loving,2016,2016/48301,65,0.061538462,0.892307692,0.046153846,Republican,0.830769231
48303,Texas,Lubbock,2016,2016/48303,99013,0.283023441,0.663054346,0.053922212,Republican,0.380030905
48305,Texas,Lynn,2016,2016/48305,2009,0.200597312,0.769537083,0.029865605,Republican,0.568939771
48307,Texas,McCulloch,2016,2016/48307,3103,0.155333548,0.822429907,0.022236545,Republican,0.667096358
48309,Texas,McLennan,2016,2016/48309,79075,0.342244704,0.610306671,0.047448625,Republican,0.268061966
48311,Texas,McMullen,2016,2016/48311,499,0.080160321,0.909819639,0.01002004,Republican,0.829659319
48313,Texas,Madison,2016,2016/48313,4289,0.205409186,0.781301003,0.013289811,Republican,0.575891816
48315,Texas,Marion,2016,2016/48315,4238,0.274893818,0.70386975,0.021236432,Republican,0.428975932
48317,Texas,Martin,2016,2016/48317,1762,0.150964813,0.825766175,0.023269012,Republican,0.674801362
48319,Texas,Mason,2016,2016/48319,2057,0.172095284,0.805055907,0.022848809,Republican,0.632960622
48321,Texas,Matagorda,2016,2016/48321,12196,0.286979337,0.685962611,0.027058052,Republican,0.398983273
48323,Texas,Maverick,2016,2016/48323,13588,0.765160436,0.207241684,0.02759788,Democratic,-0.557918752
48325,Texas,Medina,2016,2016/48325,17246,0.268699988,0.700742201,0.030557811,Republican,0.432042213
48327,Texas,Menard,2016,2016/48327,864,0.178240741,0.789351852,0.032407407,Republican,0.611111111
48329,Texas,Midland,2016,2016/48329,49212,0.203710477,0.751300496,0.044989027,Republican,0.547590019
48331,Texas,Milam,2016,2016/48331,8664,0.236726685,0.734533703,0.028739612,Republican,0.497807018
48333,Texas,Mills,2016,2016/48333,2245,0.108240535,0.869042316,0.022717149,Republican,0.760801782
48335,Texas,Mitchell,2016,2016/48335,2196,0.161202186,0.810564663,0.028233151,Republican,0.649362477
48337,Texas,Montague,2016,2016/48337,8604,0.102859135,0.874709437,0.022431427,Republican,0.771850302
48339,Texas,Montgomery,2016,2016/48339,204632,0.223987451,0.734557645,0.041454904,Republican,0.510570194
48341,Texas,Moore,2016,2016/48341,5284,0.207797123,0.752649508,0.039553369,Republican,0.544852385
48343,Texas,Morris,2016,2016/48343,4973,0.286547356,0.692941886,0.020510758,Republican,0.40639453
48345,Texas,Motley,2016,2016/48345,615,0.06504065,0.920325203,0.014634146,Republican,0.855284553
48347,Texas,Nacogdoches,2016,2016/48347,22622,0.302625763,0.652948457,0.04442578,Republican,0.350322695
48349,Texas,Navarro,2016,2016/48349,16433,0.243534352,0.729872817,0.026592831,Republican,0.486338465
48351,Texas,Newton,2016,2016/48351,5534,0.208890495,0.774846404,0.016263101,Republican,0.565955909
48353,Texas,Nolan,2016,2016/48353,4857,0.211859172,0.731315627,0.056825201,Republican,0.519456455
48355,Texas,Nueces,2016,2016/48355,104405,0.471222643,0.48624108,0.042536277,Republican,0.015018438
48357,Texas,Ochiltree,2016,2016/48357,3002,0.091272485,0.875416389,0.033311126,Republican,0.784143904
48359,Texas,Oldham,2016,2016/48359,948,0.082278481,0.896624473,0.021097046,Republican,0.814345992
48361,Texas,Orange,2016,2016/48361,32000,0.17921875,0.79728125,0.0235,Republican,0.6180625
48363,Texas,Palo Pinto,2016,2016/48363,10270,0.16630964,0.806621227,0.027069133,Republican,0.640311587
48365,Texas,Panola,2016,2016/48365,10416,0.176171275,0.810771889,0.013056836,Republican,0.634600614
48367,Texas,Parker,2016,2016/48367,56817,0.146857455,0.817941813,0.035200732,Republican,0.671084359
48369,Texas,Parmer,2016,2016/48369,2466,0.196674777,0.776561233,0.02676399,Republican,0.579886456
48371,Texas,Pecos,2016,2016/48371,4185,0.371326165,0.589725209,0.038948626,Republican,0.218399044
48373,Texas,Polk,2016,2016/48373,19852,0.210910739,0.764456982,0.024632279,Republican,0.553546242
48375,Texas,Potter,2016,2016/48375,28651,0.267250707,0.68514188,0.047607413,Republican,0.417891173
48377,Texas,Presidio,2016,2016/48377,2208,0.660326087,0.295289855,0.044384058,Democratic,-0.365036232
48379,Texas,Rains,2016,2016/48379,4701,0.133588598,0.844075729,0.022335673,Republican,0.71048713
48381,Texas,Randall,2016,2016/48381,54305,0.15407421,0.800331461,0.045594328,Republican,0.646257251
48383,Texas,Reagan,2016,2016/48383,904,0.184734513,0.784292035,0.030973451,Republican,0.599557522
48385,Texas,Real,2016,2016/48385,1681,0.155859607,0.822129685,0.022010708,Republican,0.666270077
48387,Texas,Red River,2016,2016/48387,5161,0.222631273,0.76070529,0.016663437,Republican,0.538074017
48389,Texas,Reeves,2016,2016/48389,3184,0.521042714,0.445037688,0.033919598,Democratic,-0.076005025
48391,Texas,Refugio,2016,2016/48391,2948,0.350746269,0.620759837,0.028493894,Republican,0.270013569
48393,Texas,Roberts,2016,2016/48393,554,0.036101083,0.945848375,0.018050542,Republican,0.909747292
48395,Texas,Robertson,2016,2016/48395,7035,0.313148543,0.663539446,0.023312011,Republican,0.350390903
48397,Texas,Rockwall,2016,2016/48397,39948,0.241689196,0.712200861,0.046109943,Republican,0.470511665
48399,Texas,Runnels,2016,2016/48399,3782,0.119777895,0.859333686,0.020888419,Republican,0.739555791
48401,Texas,Rusk,2016,2016/48401,18994,0.207170685,0.772612404,0.020216911,Republican,0.565441718
48403,Texas,Sabine,2016,2016/48403,4651,0.132014621,0.859600086,0.008385293,Republican,0.727585465
48405,Texas,San Augustine,2016,2016/48405,3569,0.254973382,0.734659569,0.01036705,Republican,0.479686187
48407,Texas,San Jacinto,2016,2016/48407,10343,0.197041477,0.779174321,0.023784202,Republican,0.582132843
48409,Texas,San Patricio,2016,2016/48409,21656,0.363455855,0.601680827,0.034863317,Republican,0.238224972
48411,Texas,San Saba,2016,2016/48411,2357,0.124310564,0.859142978,0.016546457,Republican,0.734832414
48413,Texas,Schleicher,2016,2016/48413,1059,0.196411709,0.775259679,0.028328612,Republican,0.57884797
48415,Texas,Scurry,2016,2016/48415,5289,0.138589525,0.833806012,0.027604462,Republican,0.695216487
48417,Texas,Shackelford,2016,2016/48417,1504,0.068484043,0.916223404,0.015292553,Republican,0.847739362
48419,Texas,Shelby,2016,2016/48419,9086,0.193484482,0.790116663,0.016398855,Republican,0.596632181
48421,Texas,Sherman,2016,2016/48421,935,0.102673797,0.863101604,0.034224599,Republican,0.760427807
48423,Texas,Smith,2016,2016/48423,84768,0.26307097,0.695191582,0.041737448,Republican,0.432120612
48425,Texas,Somervell,2016,2016/48425,3897,0.138824737,0.822684116,0.038491147,Republican,0.683859379
48427,Texas,Starr,2016,2016/48427,11740,0.791226576,0.189437819,0.019335605,Democratic,-0.601788756
48429,Texas,Stephens,2016,2016/48429,3461,0.100548974,0.876625253,0.022825773,Republican,0.776076279
48431,Texas,Sterling,2016,2016/48431,633,0.110584518,0.867298578,0.022116904,Republican,0.75671406
48433,Texas,Stonewall,2016,2016/48433,701,0.192582026,0.791726106,0.015691869,Republican,0.59914408
48435,Texas,Sutton,2016,2016/48435,1416,0.221045198,0.759180791,0.019774011,Republican,0.538135593
48437,Texas,Swisher,2016,2016/48437,2204,0.209618875,0.758166969,0.032214156,Republican,0.548548094
48439,Texas,Tarrant,2016,2016/48439,668514,0.431392611,0.517447653,0.051159736,Republican,0.086055041
48441,Texas,Taylor,2016,2016/48441,45759,0.220393802,0.726633012,0.052973186,Republican,0.50623921
48443,Texas,Terrell,2016,2016/48443,438,0.319634703,0.657534247,0.02283105,Republican,0.337899543
48445,Texas,Terry,2016,2016/48445,3355,0.224441133,0.732935917,0.042622951,Republican,0.508494784
48447,Texas,Throckmorton,2016,2016/48447,808,0.103960396,0.88490099,0.011138614,Republican,0.780940594
48449,Texas,Titus,2016,2016/48449,9419,0.275719291,0.691262342,0.033018367,Republican,0.415543051
48451,Texas,Tom Green,2016,2016/48451,38479,0.238389771,0.714519608,0.047090621,Republican,0.476129837
48453,Texas,Travis,2016,2016/48453,468720,0.657663424,0.271396569,0.070940007,Democratic,-0.386266854
48455,Texas,Trinity,2016,2016/48455,5985,0.192815372,0.791478697,0.015705931,Republican,0.598663325
48457,Texas,Tyler,2016,2016/48457,8016,0.155688623,0.826347305,0.017964072,Republican,0.670658683
48459,Texas,Upshur,2016,2016/48459,16013,0.148629239,0.824892275,0.026478486,Republican,0.676263036
48461,Texas,Upton,2016,2016/48461,1347,0.212323682,0.747587231,0.040089087,Republican,0.535263549
48463,Texas,Uvalde,2016,2016/48463,8964,0.431392236,0.539379741,0.029228023,Republican,0.107987506
48465,Texas,Val Verde,2016,2016/48465,13617,0.511419549,0.432547551,0.0560329,Democratic,-0.078871998
48467,Texas,Van Zandt,2016,2016/48467,21890,0.127866606,0.843901325,0.028232069,Republican,0.716034719
48469,Texas,Victoria,2016,2016/48469,31123,0.284869711,0.683578061,0.031552228,Republican,0.398708351
48471,Texas,Walker,2016,2016/48471,19796,0.307688422,0.650838553,0.041473025,Republican,0.343150131
48473,Texas,Waller,2016,2016/48473,16784,0.342469018,0.627442803,0.030088179,Republican,0.284973785
48475,Texas,Ward,2016,2016/48475,3445,0.227285922,0.739332366,0.033381713,Republican,0.512046444
48477,Texas,Washington,2016,2016/48477,14828,0.228082007,0.738130564,0.033787429,Republican,0.510048557
48479,Texas,Webb,2016,2016/48479,56905,0.743467182,0.22751955,0.029013268,Democratic,-0.515947632
48481,Texas,Wharton,2016,2016/48481,14732,0.287673093,0.688908499,0.023418409,Republican,0.401235406
48483,Texas,Wheeler,2016,2016/48483,2306,0.084128361,0.905030356,0.010841284,Republican,0.820901995
48485,Texas,Wichita,2016,2016/48485,38119,0.230068994,0.724861618,0.045069388,Republican,0.494792623
48487,Texas,Wilbarger,2016,2016/48487,4105,0.197076736,0.771254568,0.031668697,Republican,0.574177832
48489,Texas,Willacy,2016,2016/48489,5095,0.671638862,0.303631011,0.024730128,Democratic,-0.368007851
48491,Texas,Williamson,2016,2016/48491,203081,0.415932559,0.512972656,0.071094785,Republican,0.097040097
48493,Texas,Wilson,2016,2016/48493,19432,0.246500618,0.720358172,0.03314121,Republican,0.473857555
48495,Texas,Winkler,2016,2016/48495,1876,0.223880597,0.747867804,0.028251599,Republican,0.523987207
48497,Texas,Wise,2016,2016/48497,24776,0.137713917,0.834275105,0.028010978,Republican,0.696561188
48499,Texas,Wood,2016,2016/48499,18727,0.140438938,0.838361724,0.021199338,Republican,0.697922785
48501,Texas,Yoakum,2016,2016/48501,2303,0.184976118,0.780286583,0.034737299,Republican,0.595310465
48503,Texas,Young,2016,2016/48503,7707,0.113662904,0.856494096,0.029843,Republican,0.742831192
48505,Texas,Zapata,2016,2016/48505,3142,0.65658816,0.327498409,0.015913431,Democratic,-0.329089752
48507,Texas,Zavala,2016,2016/48507,3396,0.776207303,0.204358068,0.019434629,Democratic,-0.571849234
49001,Utah,Beaver,2016,2016/49001,2491,0.105981534,0.737856283,0.156162184,Republican,0.631874749
49003,Utah,Box Elder,2016,2016/49003,19735,0.115632126,0.619711173,0.264656701,Republican,0.504079047
49005,Utah,Cache,2016,2016/49005,46157,0.18551899,0.457980371,0.356500639,Republican,0.272461382
49007,Utah,Carbon,2016,2016/49007,7952,0.215920523,0.663355131,0.120724346,Republican,0.447434608
49009,Utah,Daggett,2016,2016/49009,474,0.162447257,0.698312236,0.139240506,Republican,0.535864979
49011,Utah,Davis,2016,2016/49011,138411,0.207902551,0.449523521,0.342573928,Republican,0.241620969
49013,Utah,Duchesne,2016,2016/49013,6942,0.072025353,0.793431288,0.134543359,Republican,0.721405935
49015,Utah,Emery,2016,2016/49015,4289,0.088598741,0.798554442,0.112846817,Republican,0.709955701
49017,Utah,Garfield,2016,2016/49017,2344,0.152730375,0.685153584,0.162116041,Republican,0.532423208
49019,Utah,Grand,2016,2016/49019,4533,0.432384734,0.435693801,0.131921465,Republican,0.003309067
49021,Utah,Iron,2016,2016/49021,17654,0.138778747,0.654865753,0.2063555,Republican,0.516087006
49023,Utah,Juab,2016,2016/49023,4177,0.105817572,0.676801532,0.217380895,Republican,0.57098396
49025,Utah,Kane,2016,2016/49025,3505,0.211412268,0.646219686,0.142368046,Republican,0.434807418
49027,Utah,Millard,2016,2016/49027,5242,0.082220527,0.736360168,0.181419306,Republican,0.654139641
49029,Utah,Morgan,2016,2016/49029,5192,0.111132512,0.614021572,0.274845917,Republican,0.50288906
49031,Utah,Piute,2016,2016/49031,729,0.064471879,0.858710562,0.076817558,Republican,0.794238683
49033,Utah,Rich,2016,2016/49033,1109,0.093778179,0.718665464,0.187556357,Republican,0.624887286
49035,Utah,Salt Lake,2016,2016/49035,418868,0.419853032,0.329562058,0.25058491,Democratic,-0.090290975
49037,Utah,San Juan,2016,2016/49037,5447,0.374885258,0.485588397,0.139526345,Republican,0.110703139
49039,Utah,Sanpete,2016,2016/49039,10164,0.104388036,0.656532861,0.239079103,Republican,0.552144825
49041,Utah,Sevier,2016,2016/49041,8654,0.080309683,0.778830599,0.140859718,Republican,0.698520915
49043,Utah,Summit,2016,2016/49043,20641,0.508841626,0.355263795,0.135894579,Democratic,-0.153577831
49045,Utah,Tooele,2016,2016/49045,21829,0.20949196,0.511658803,0.278849237,Republican,0.302166842
49047,Utah,Uintah,2016,2016/49047,12797,0.077752598,0.766585919,0.155661483,Republican,0.68883332
49049,Utah,Utah,2016,2016/49049,201551,0.14151257,0.506978383,0.351509047,Republican,0.365465813
49051,Utah,Wasatch,2016,2016/49051,12120,0.252722772,0.504537954,0.242739274,Republican,0.251815182
49053,Utah,Washington,2016,2016/49053,61963,0.166034569,0.688313994,0.145651437,Republican,0.522279425
49055,Utah,Wayne,2016,2016/49055,1421,0.190710767,0.679802956,0.129486277,Republican,0.489092189
49057,Utah,Weber,2016,2016/49057,85039,0.27200461,0.473135855,0.254859535,Republican,0.201131246
50001,Vermont,Addison,2016,2016/50001,19031,0.589511849,0.278335348,0.132152803,Democratic,-0.311176501
50003,Vermont,Bennington,2016,2016/50003,17381,0.548817674,0.340889477,0.110292849,Democratic,-0.207928197
50005,Vermont,Caledonia,2016,2016/50005,14075,0.457904085,0.393179396,0.148916519,Democratic,-0.064724689
50007,Vermont,Chittenden,2016,2016/50007,83418,0.657100386,0.222985447,0.119914167,Democratic,-0.434114939
50009,Vermont,Essex,2016,2016/50009,2925,0.348376068,0.514871795,0.136752137,Republican,0.166495726
50011,Vermont,Franklin,2016,2016/50011,21411,0.436738125,0.408761851,0.154500023,Democratic,-0.027976274
50013,Vermont,Grand Isle,2016,2016/50013,4110,0.509489051,0.361800487,0.128710462,Democratic,-0.147688564
50015,Vermont,Lamoille,2016,2016/50015,12762,0.567387557,0.279736718,0.152875725,Democratic,-0.287650838
50017,Vermont,Orange,2016,2016/50017,14649,0.514779166,0.341798075,0.143422759,Democratic,-0.172981091
50019,Vermont,Orleans,2016,2016/50019,12047,0.430397609,0.428239396,0.141362995,Democratic,-0.002158214
50021,Vermont,Rutland,2016,2016/50021,29619,0.460346399,0.421317398,0.118336203,Democratic,-0.039029002
50023,Vermont,Washington,2016,2016/50023,31086,0.598147076,0.257125394,0.14472753,Democratic,-0.341021682
50025,Vermont,Windham,2016,2016/50025,22635,0.63353214,0.240954274,0.125513585,Democratic,-0.392577866
50027,Vermont,Windsor,2016,2016/50027,29928,0.586607859,0.287523389,0.125868752,Democratic,-0.299084469
51001,Virginia,Accomack,2016,2016/51001,15818,0.426096852,0.542609685,0.031293463,Republican,0.116512833
51003,Virginia,Albemarle,2016,2016/51003,56726,0.587825688,0.33950922,0.072665092,Democratic,-0.248316469
51005,Virginia,Alleghany,2016,2016/51005,7325,0.295699659,0.665392491,0.03890785,Republican,0.369692833
51007,Virginia,Amelia,2016,2016/51007,7040,0.302272727,0.66875,0.028977273,Republican,0.366477273
51009,Virginia,Amherst,2016,2016/51009,15396,0.328461938,0.631267862,0.0402702,Republican,0.302805924
51011,Virginia,Appomattox,2016,2016/51011,8011,0.252527774,0.713394083,0.034078143,Republican,0.460866309
51013,Virginia,Arlington,2016,2016/51013,121356,0.758231979,0.166337058,0.075430963,Democratic,-0.591894921
51015,Virginia,Augusta,2016,2016/51015,36343,0.224995185,0.719891038,0.055113777,Republican,0.494895853
51017,Virginia,Bath,2016,2016/51017,2253,0.267643142,0.687083888,0.045272969,Republican,0.419440746
51019,Virginia,Bedford,2016,2016/51019,42525,0.229700176,0.720964139,0.049335685,Republican,0.491263962
51021,Virginia,Bland,2016,2016/51021,3139,0.144313476,0.819687799,0.035998726,Republican,0.675374323
51023,Virginia,Botetourt,2016,2016/51023,18739,0.239820695,0.713752068,0.046427237,Republican,0.473931373
51025,Virginia,Brunswick,2016,2016/51025,7669,0.58430043,0.397183466,0.018516104,Democratic,-0.187116964
51027,Virginia,Buchanan,2016,2016/51027,9247,0.186114415,0.789012653,0.024872932,Republican,0.602898237
51029,Virginia,Buckingham,2016,2016/51029,7295,0.42878684,0.541466758,0.029746402,Republican,0.112679918
51031,Virginia,Campbell,2016,2016/51031,27535,0.242019248,0.710041765,0.047938987,Republican,0.468022517
51033,Virginia,Caroline,2016,2016/51033,14863,0.432752473,0.480858508,0.08638902,Republican,0.048106035
51035,Virginia,Carroll,2016,2016/51035,13668,0.187225637,0.780143401,0.032630963,Republican,0.592917764
51036,Virginia,Charles City,2016,2016/51036,4107,0.607742878,0.359386413,0.032870709,Democratic,-0.248356465
51037,Virginia,Charlotte,2016,2016/51037,5808,0.371039945,0.599001377,0.029958678,Republican,0.227961433
51041,Virginia,Chesterfield,2016,2016/51041,176461,0.459444296,0.481947852,0.058607851,Republican,0.022503556
51043,Virginia,Clarke,2016,2016/51043,8213,0.371484232,0.567514915,0.061000852,Republican,0.196030683
51045,Virginia,Craig,2016,2016/51045,2794,0.193629205,0.765926986,0.040443808,Republican,0.572297781
51047,Virginia,Culpeper,2016,2016/51047,22218,0.349221352,0.600819156,0.049959492,Republican,0.251597804
51049,Virginia,Cumberland,2016,2016/51049,4906,0.415002038,0.549735018,0.035262943,Republican,0.13473298
51051,Virginia,Dickenson,2016,2016/51051,6440,0.207298137,0.765838509,0.026863354,Republican,0.558540373
51053,Virginia,Dinwiddie,2016,2016/51053,13575,0.424677716,0.548581952,0.026740331,Republican,0.123904236
51057,Virginia,Essex,2016,2016/51057,5408,0.470044379,0.491309172,0.03864645,Republican,0.021264793
51059,Virginia,Fairfax,2016,2016/51059,551183,0.64431051,0.286130015,0.069559475,Democratic,-0.358180495
51061,Virginia,Fauquier,2016,2016/51061,37467,0.346197988,0.590573038,0.063228975,Republican,0.24437505
51063,Virginia,Floyd,2016,2016/51063,8051,0.285678798,0.657433859,0.056887343,Republican,0.371755061
51065,Virginia,Fluvanna,2016,2016/51065,13597,0.423622858,0.516658086,0.059719056,Republican,0.093035228
51067,Virginia,Franklin,2016,2016/51067,26971,0.269066775,0.688480219,0.042453005,Republican,0.419413444
51069,Virginia,Frederick,2016,2016/51069,40440,0.295054402,0.644980218,0.059965381,Republican,0.349925816
51071,Virginia,Giles,2016,2016/51071,8212,0.237457379,0.719678519,0.042864101,Republican,0.48222114
51073,Virginia,Gloucester,2016,2016/51073,19619,0.275447271,0.667516183,0.057036546,Republican,0.392068913
51075,Virginia,Goochland,2016,2016/51075,14037,0.348293795,0.597278621,0.054427584,Republican,0.248984826
51077,Virginia,Grayson,2016,2016/51077,7285,0.193136582,0.767604667,0.039258751,Republican,0.574468085
51079,Virginia,Greene,2016,2016/51079,9608,0.304329725,0.618755204,0.076915071,Republican,0.314425479
51081,Virginia,Greensville,2016,2016/51081,4363,0.586293835,0.398120559,0.015585606,Democratic,-0.188173275
51083,Virginia,Halifax,2016,2016/51083,17001,0.405682019,0.570789954,0.023528028,Republican,0.165107935
51085,Virginia,Hanover,2016,2016/51085,62753,0.308861728,0.631523592,0.05961468,Republican,0.322661865
51087,Virginia,Henrico,2016,2016/51087,163654,0.573985359,0.365753358,0.060261283,Democratic,-0.208232002
51089,Virginia,Henry,2016,2016/51089,24106,0.340081308,0.630880279,0.029038414,Republican,0.290798971
51091,Virginia,Highland,2016,2016/51091,1391,0.266714594,0.688713156,0.04457225,Republican,0.421998562
51093,Virginia,Isle of Wight,2016,2016/51093,21075,0.373950178,0.579074733,0.046975089,Republican,0.205124555
51095,Virginia,James City,2016,2016/51095,43173,0.442521947,0.493502884,0.06397517,Republican,0.050980937
51097,Virginia,King and Queen,2016,2016/51097,3697,0.397078712,0.567757641,0.035163646,Republican,0.170678929
51099,Virginia,King George,2016,2016/51099,12059,0.332282942,0.608756945,0.058960113,Republican,0.276474003
51101,Virginia,King William,2016,2016/51101,9161,0.301277153,0.652221373,0.046501474,Republican,0.35094422
51103,Virginia,Lancaster,2016,2016/51103,6645,0.431753198,0.530173062,0.03807374,Republican,0.098419865
51105,Virginia,Lee,2016,2016/51105,9399,0.173103522,0.802532184,0.024364294,Republican,0.629428663
51107,Virginia,Loudoun,2016,2016/51107,183097,0.550500554,0.382032475,0.067466971,Democratic,-0.16846808
51109,Virginia,Louisa,2016,2016/51109,17631,0.352333957,0.597130055,0.050535988,Republican,0.244796098
51111,Virginia,Lunenburg,2016,2016/51111,5586,0.39867526,0.573576799,0.027747941,Republican,0.17490154
51113,Virginia,Madison,2016,2016/51113,6979,0.31566127,0.63318527,0.05115346,Republican,0.317524001
51115,Virginia,Mathews,2016,2016/51115,5311,0.29429486,0.662210506,0.043494634,Republican,0.367915647
51117,Virginia,Mecklenburg,2016,2016/51117,14945,0.420541987,0.554566745,0.024891268,Republican,0.134024757
51119,Virginia,Middlesex,2016,2016/51119,6017,0.350340701,0.609938508,0.039720791,Republican,0.259597806
51121,Virginia,Montgomery,2016,2016/51121,43031,0.465269225,0.452208873,0.082521903,Democratic,-0.013060352
51125,Virginia,Nelson,2016,2016/51125,8318,0.443496033,0.499398894,0.057105073,Republican,0.055902861
51127,Virginia,New Kent,2016,2016/51127,12242,0.289658553,0.66312694,0.047214507,Republican,0.373468388
51131,Virginia,Northampton,2016,2016/51131,6172,0.527381724,0.435191186,0.03742709,Democratic,-0.092190538
51133,Virginia,Northumberland,2016,2016/51133,7398,0.385509597,0.581508516,0.032981887,Republican,0.195998919
51135,Virginia,Nottoway,2016,2016/51135,6744,0.419483986,0.550415184,0.03010083,Republican,0.130931198
51137,Virginia,Orange,2016,2016/51137,17270,0.344933411,0.609206717,0.045859873,Republican,0.264273306
51139,Virginia,Page,2016,2016/51139,10740,0.234078212,0.729143389,0.036778399,Republican,0.495065177
51141,Virginia,Patrick,2016,2016/51141,8525,0.207390029,0.757067449,0.035542522,Republican,0.549677419
51143,Virginia,Pittsylvania,2016,2016/51143,31598,0.291126021,0.68213178,0.026742199,Republican,0.39100576
51145,Virginia,Powhatan,2016,2016/51145,16900,0.240236686,0.703254438,0.056508876,Republican,0.463017751
51147,Virginia,Prince Edward,2016,2016/51147,9143,0.502132779,0.448539867,0.049327354,Democratic,-0.053592913
51149,Virginia,Prince George,2016,2016/51149,16184,0.396626298,0.565805734,0.037567968,Republican,0.169179436
51153,Virginia,Prince William,2016,2016/51153,196538,0.575685109,0.364921796,0.059393094,Democratic,-0.210763313
51155,Virginia,Pulaski,2016,2016/51155,15167,0.275070878,0.680556471,0.044372651,Republican,0.405485594
51157,Virginia,Rappahannock,2016,2016/51157,4483,0.389694401,0.566361811,0.043943788,Republican,0.17666741
51159,Virginia,Richmond,2016,2016/51159,3661,0.367932259,0.60447965,0.027588091,Republican,0.236547391
51161,Virginia,Roanoke,2016,2016/51161,51489,0.334051933,0.609994368,0.055953699,Republican,0.275942434
51163,Virginia,Rockbridge,2016,2016/51163,10795,0.324965262,0.618805002,0.056229736,Republican,0.293839741
51165,Virginia,Rockingham,2016,2016/51165,37487,0.249846613,0.693307013,0.056846373,Republican,0.4434604
51167,Virginia,Russell,2016,2016/51167,12246,0.190266209,0.77747836,0.03225543,Republican,0.587212151
51169,Virginia,Scott,2016,2016/51169,10100,0.156534653,0.816534653,0.026930693,Republican,0.66
51171,Virginia,Shenandoah,2016,2016/51171,20513,0.257056501,0.687076488,0.055867011,Republican,0.430019987
51173,Virginia,Smyth,2016,2016/51173,12890,0.206749418,0.75640031,0.036850272,Republican,0.549650892
51175,Virginia,Southampton,2016,2016/51175,8878,0.404933544,0.567132237,0.027934219,Republican,0.162198693
51177,Virginia,Spotsylvania,2016,2016/51177,62562,0.386928167,0.553419008,0.059652824,Republican,0.166490841
51179,Virginia,Stafford,2016,2016/51179,65934,0.423271757,0.51366518,0.063063063,Republican,0.090393424
51181,Virginia,Surry,2016,2016/51181,4228,0.537369915,0.430227058,0.032403027,Democratic,-0.107142857
51183,Virginia,Sussex,2016,2016/51183,5044,0.570777161,0.40741475,0.021808089,Democratic,-0.163362411
51185,Virginia,Tazewell,2016,2016/51185,18566,0.155930195,0.81697727,0.027092535,Republican,0.661047075
51187,Virginia,Warren,2016,2016/51187,17960,0.287806236,0.655512249,0.056681514,Republican,0.367706013
51191,Virginia,Washington,2016,2016/51191,25847,0.214841181,0.747475529,0.03768329,Republican,0.532634348
51193,Virginia,Westmoreland,2016,2016/51193,8574,0.447399114,0.5187777,0.033823186,Republican,0.071378586
51195,Virginia,Wise,2016,2016/51195,15163,0.178130977,0.79707182,0.024797204,Republican,0.618940843
