FIPS,state,county,year,FIPS/Year,totalvotes,dem_vote_share,rep_vote_share,other_vote_share,winning_party,republican_minus_democratic
13155,Georgia,Irwin,2012,2012/13155,3709,0.307630089,0.684281477,0.008088434,Republican,0.376651389
13157,Georgia,Jackson,2012,2012/13157,23704,0.17878839,0.807247722,0.013963888,Republican,0.628459332
13159,Georgia,Jasper,2012,2012/13159,6031,0.305919416,0.685790085,0.008290499,Republican,0.379870668
13161,Georgia,Jeff Davis,2012,2012/13161,5336,0.238943028,0.748875562,0.012181409,Republican,0.509932534
13163,Georgia,Jefferson,2012,2012/13163,7298,0.583858591,0.410934503,0.005206906,Democratic,-0.172924089
13165,Georgia,Jenkins,2012,2012/13165,3390,0.438938053,0.556637168,0.004424779,Republican,0.117699115
13167,Georgia,Johnson,2012,2012/13167,3772,0.345970308,0.646871686,0.007158006,Republican,0.300901379
13169,Georgia,Jones,2012,2012/13169,12105,0.353077241,0.639735646,0.007187113,Republican,0.286658406
13171,Georgia,Lamar,2012,2012/13171,7592,0.342729189,0.64528451,0.011986301,Republican,0.302555321
13173,Georgia,Lanier,2012,2012/13173,2972,0.374831763,0.612382234,0.012786003,Republican,0.237550471
13175,Georgia,Laurens,2012,2012/13175,19604,0.383238115,0.609569476,0.00719241,Republican,0.226331361
13177,Georgia,Lee,2012,2012/13177,13628,0.234517171,0.756824186,0.008658644,Republican,0.522307015
13179,Georgia,Liberty,2012,2012/13179,16170,0.646691404,0.344155844,0.009152752,Democratic,-0.30253556
13181,Georgia,Lincoln,2012,2012/13181,4426,0.358337099,0.634206959,0.007455942,Republican,0.27586986
13183,Georgia,Long,2012,2012/13183,3802,0.379274066,0.606522883,0.014203051,Republican,0.227248816
13185,Georgia,Lowndes,2012,2012/13185,39137,0.446380663,0.544931906,0.008687431,Republican,0.098551243
13187,Georgia,Lumpkin,2012,2012/13187,10905,0.188445667,0.792939019,0.018615314,Republican,0.604493352
13189,Georgia,McDuffie,2012,2012/13189,9592,0.421601334,0.570788157,0.007610509,Republican,0.149186822
13191,Georgia,McIntosh,2012,2012/13191,6341,0.451663775,0.537612364,0.010723861,Republican,0.085948589
13193,Georgia,Macon,2012,2012/13193,4781,0.671616817,0.323154152,0.005229032,Democratic,-0.348462665
13195,Georgia,Madison,2012,2012/13195,11104,0.224603746,0.760356628,0.015039625,Republican,0.535752882
13197,Georgia,Marion,2012,2012/13197,3170,0.445425868,0.546687697,0.007886435,Republican,0.10126183
13199,Georgia,Meriwether,2012,2012/13199,9264,0.467508636,0.52417962,0.008311744,Republican,0.056670984
13201,Georgia,Miller,2012,2012/13201,2775,0.307027027,0.686486486,0.006486486,Republican,0.379459459
13205,Georgia,Mitchell,2012,2012/13205,8275,0.493172205,0.502114804,0.004712991,Republican,0.008942598
13207,Georgia,Monroe,2012,2012/13207,12277,0.308300073,0.681029567,0.010670359,Republican,0.372729494
13209,Georgia,Montgomery,2012,2012/13209,3832,0.296189979,0.694676409,0.009133612,Republican,0.39848643
13211,Georgia,Morgan,2012,2012/13211,9027,0.304973967,0.685277501,0.009748532,Republican,0.380303534
13213,Georgia,Murray,2012,2012/13213,11217,0.226620308,0.7526968,0.020682892,Republican,0.526076491
13215,Georgia,Muscogee,2012,2012/13215,70603,0.602991374,0.3896435,0.007365126,Democratic,-0.213347875
13217,Georgia,Newton,2012,2012/13217,43234,0.505412407,0.485312486,0.009275108,Democratic,-0.020099921
13219,Georgia,Oconee,2012,2012/13219,17817,0.248133805,0.735140596,0.016725599,Republican,0.487006791
13221,Georgia,Oglethorpe,2012,2012/13221,6273,0.305117169,0.677666188,0.017216643,Republican,0.37254902
13223,Georgia,Paulding,2012,2012/13223,57399,0.275701667,0.711615185,0.012683148,Republican,0.435913518
13225,Georgia,Peach,2012,2012/13225,11516,0.533865926,0.459100382,0.007033692,Democratic,-0.074765544
13227,Georgia,Pickens,2012,2012/13227,12680,0.155757098,0.831782334,0.012460568,Republican,0.676025237
13229,Georgia,Pierce,2012,2012/13229,6846,0.164183465,0.827782647,0.008033888,Republican,0.663599182
13231,Georgia,Pike,2012,2012/13231,8109,0.167221606,0.822296214,0.01048218,Republican,0.655074608
13233,Georgia,Polk,2012,2012/13233,13608,0.265652557,0.720972957,0.013374486,Republican,0.4553204
13235,Georgia,Pulaski,2012,2012/13235,3682,0.331070071,0.66376969,0.005160239,Republican,0.33269962
13237,Georgia,Putnam,2012,2012/13237,9222,0.317284754,0.673931902,0.008783344,Republican,0.356647148
13239,Georgia,Quitman,2012,2012/13239,1128,0.542553191,0.45212766,0.005319149,Democratic,-0.090425532
13241,Georgia,Rabun,2012,2012/13241,7463,0.208897226,0.771003618,0.020099156,Republican,0.562106392
13243,Georgia,Randolph,2012,2012/13243,3058,0.57880968,0.415631131,0.005559189,Democratic,-0.163178548
13245,Georgia,Richmond,2012,2012/13245,79020,0.665148064,0.327069096,0.00778284,Democratic,-0.338078967
13247,Georgia,Rockdale,2012,2012/13247,38085,0.578259157,0.412655901,0.009084942,Democratic,-0.165603256
13249,Georgia,Schley,2012,2012/13249,1748,0.256292906,0.735697941,0.008009153,Republican,0.479405034
13251,Georgia,Screven,2012,2012/13251,6100,0.454754098,0.538852459,0.006393443,Republican,0.084098361
13253,Georgia,Seminole,2012,2012/13253,3769,0.392146458,0.595648713,0.012204829,Republican,0.203502255
13255,Georgia,Spalding,2012,2012/13255,25088,0.39453125,0.594347895,0.011120855,Republican,0.199816645
13257,Georgia,Stephens,2012,2012/13257,9498,0.224363024,0.760265319,0.015371657,Republican,0.535902295
13259,Georgia,Stewart,2012,2012/13259,2076,0.637283237,0.358863198,0.003853565,Democratic,-0.278420039
13261,Georgia,Sumter,2012,2012/13261,11831,0.538838644,0.454568506,0.006592849,Democratic,-0.084270138
13263,Georgia,Talbot,2012,2012/13263,3491,0.648811229,0.34431395,0.006874821,Democratic,-0.304497279
13265,Georgia,Taliaferro,2012,2012/13265,963,0.660436137,0.335410177,0.004153686,Democratic,-0.325025961
13267,Georgia,Tattnall,2012,2012/13267,6667,0.284535773,0.705864707,0.00959952,Republican,0.421328934
13269,Georgia,Taylor,2012,2012/13269,3538,0.444318824,0.550593556,0.00508762,Republican,0.106274731
13271,Georgia,Telfair,2012,2012/13271,4336,0.416282288,0.57195572,0.011761993,Republican,0.155673432
13273,Georgia,Terrell,2012,2012/13273,4398,0.578444748,0.417007731,0.004547522,Democratic,-0.161437017
13275,Georgia,Thomas,2012,2012/13275,18953,0.403788318,0.58861394,0.007597742,Republican,0.184825621
13277,Georgia,Tift,2012,2012/13277,13927,0.334601853,0.659510304,0.005887844,Republican,0.324908451
13279,Georgia,Toombs,2012,2012/13279,9344,0.293878425,0.698202055,0.007919521,Republican,0.40432363
13281,Georgia,Towns,2012,2012/13281,6211,0.204958944,0.785058767,0.009982289,Republican,0.580099823
13283,Georgia,Treutlen,2012,2012/13283,2750,0.390545455,0.600727273,0.008727273,Republican,0.210181818
13285,Georgia,Troup,2012,2012/13285,25986,0.405872393,0.58412222,0.010005388,Republican,0.178249827
13287,Georgia,Turner,2012,2012/13287,3559,0.424276482,0.569822984,0.005900534,Republican,0.145546502
13289,Georgia,Twiggs,2012,2012/13289,4202,0.540218943,0.453831509,0.005949548,Democratic,-0.086387435
13291,Georgia,Union,2012,2012/13291,11079,0.193067966,0.791858471,0.015073563,Republican,0.598790505
13293,Georgia,Upson,2012,2012/13293,11263,0.351504928,0.641924887,0.006570186,Republican,0.290419959
13295,Georgia,Walker,2012,2012/13295,21896,0.240865912,0.742007673,0.017126416,Republican,0.501141761
13297,Georgia,Walton,2012,2012/13297,37612,0.216632989,0.771987664,0.011379347,Republican,0.555354674
13299,Georgia,Ware,2012,2012/13299,11939,0.326660524,0.665131083,0.008208393,Republican,0.338470559
13301,Georgia,Warren,2012,2012/13301,2526,0.60530483,0.39192399,0.00277118,Democratic,-0.213380839
13303,Georgia,Washington,2012,2012/13303,8808,0.535195277,0.458106267,0.006698456,Democratic,-0.07708901
13305,Georgia,Wayne,2012,2012/13305,10269,0.252799688,0.735904178,0.011296134,Republican,0.483104489
13307,Georgia,Webster,2012,2012/13307,1187,0.49031171,0.50631845,0.00336984,Republican,0.01600674
13309,Georgia,Wheeler,2012,2012/13309,2160,0.357407407,0.632407407,0.010185185,Republican,0.275
13311,Georgia,White,2012,2012/13311,10488,0.159324943,0.824847445,0.015827613,Republican,0.665522502
13313,Georgia,Whitfield,2012,2012/13313,26876,0.268269088,0.718298854,0.013432058,Republican,0.450029766
13315,Georgia,Wilcox,2012,2012/13315,3129,0.338766379,0.656120166,0.005113455,Republican,0.317353787
13317,Georgia,Wilkes,2012,2012/13317,4761,0.438353287,0.553455156,0.008191556,Republican,0.115101869
13319,Georgia,Wilkinson,2012,2012/13319,4450,0.49011236,0.504719101,0.005168539,Republican,0.014606742
13321,Georgia,Worth,2012,2012/13321,8419,0.295403255,0.697113671,0.007483074,Republican,0.401710417
15001,Hawaii,Hawaii,2012,2012/15001,63454,0.744224162,0.232499133,0.023276704,Democratic,-0.511725029
15003,Hawaii,Honolulu,2012,2012/15003,296742,0.688641985,0.298107447,0.013250568,Democratic,-0.390534538
15007,Hawaii,Kauai,2012,2012/15007,25372,0.734707552,0.241250197,0.024042251,Democratic,-0.493457355
15009,Hawaii,Maui,2012,2012/15009,48653,0.74100261,0.238464226,0.020533163,Democratic,-0.502538384
16001,Idaho,Ada,2012,2012/16001,180546,0.427242919,0.540327673,0.032429409,Republican,0.113084754
16003,Idaho,Adams,2012,2012/16003,2060,0.280097087,0.68592233,0.033980583,Republican,0.405825243
16005,Idaho,Bannock,2012,2012/16005,35260,0.374758934,0.595859331,0.029381736,Republican,0.221100397
16007,Idaho,Bear Lake,2012,2012/16007,2822,0.1070163,0.881998583,0.010985117,Republican,0.774982282
16009,Idaho,Benewah,2012,2012/16009,3884,0.29969104,0.66838311,0.03192585,Republican,0.36869207
16011,Idaho,Bingham,2012,2012/16011,17603,0.217122081,0.763506221,0.019371698,Republican,0.546384139
16013,Idaho,Blaine,2012,2012/16013,10194,0.587796743,0.386403767,0.02579949,Democratic,-0.201392976
16015,Idaho,Boise,2012,2012/16015,3445,0.305660377,0.66298984,0.031349782,Republican,0.357329463
16017,Idaho,Bonner,2012,2012/16017,18536,0.350668968,0.613239102,0.036091929,Republican,0.262570134
16019,Idaho,Bonneville,2012,2012/16019,43213,0.229167149,0.746904867,0.023927985,Republican,0.517737718
16021,Idaho,Boundary,2012,2012/16021,4544,0.269586268,0.690580986,0.039832746,Republican,0.420994718
16023,Idaho,Butte,2012,2012/16023,1286,0.200622084,0.778382582,0.020995334,Republican,0.577760498
16025,Idaho,Camas,2012,2012/16025,578,0.275086505,0.69550173,0.029411765,Republican,0.420415225
16027,Idaho,Canyon,2012,2012/16027,66090,0.300590104,0.671342109,0.028067786,Republican,0.370752005
16029,Idaho,Caribou,2012,2012/16029,3052,0.126474443,0.854521625,0.019003932,Republican,0.728047182
16031,Idaho,Cassia,2012,2012/16031,8396,0.13077656,0.852072415,0.017151024,Republican,0.721295855
16033,Idaho,Clark,2012,2012/16033,328,0.201219512,0.716463415,0.082317073,Republican,0.515243902
16035,Idaho,Clearwater,2012,2012/16035,3696,0.279220779,0.6875,0.033279221,Republican,0.408279221
16037,Idaho,Custer,2012,2012/16037,2352,0.225340136,0.741496599,0.033163265,Republican,0.516156463
16039,Idaho,Elmore,2012,2012/16039,8001,0.314085739,0.653293338,0.032620922,Republican,0.339207599
16041,Idaho,Franklin,2012,2012/16041,5600,0.058035714,0.927678571,0.014285714,Republican,0.869642857
16043,Idaho,Fremont,2012,2012/16043,5802,0.139607032,0.845742847,0.014650121,Republican,0.706135815
16045,Idaho,Gem,2012,2012/16045,7490,0.261281709,0.709078772,0.029639519,Republican,0.447797063
16047,Idaho,Gooding,2012,2012/16047,5118,0.251465416,0.722157093,0.026377491,Republican,0.470691676
16049,Idaho,Idaho,2012,2012/16049,7837,0.217940538,0.755518693,0.026540768,Republican,0.537578155
16051,Idaho,Jefferson,2012,2012/16051,11381,0.114489061,0.869431509,0.016079431,Republican,0.754942448
16053,Idaho,Jerome,2012,2012/16053,6681,0.254303248,0.719054034,0.026642718,Republican,0.464750786
16055,Idaho,Kootenai,2012,2012/16055,59828,0.315086582,0.658236946,0.026676473,Republican,0.343150364
16057,Idaho,Latah,2012,2012/16057,16759,0.495614297,0.452831315,0.051554389,Democratic,-0.042782982
16059,Idaho,Lemhi,2012,2012/16059,4110,0.233576642,0.736982968,0.029440389,Republican,0.503406326
16061,Idaho,Lewis,2012,2012/16061,1614,0.24535316,0.726765799,0.027881041,Republican,0.481412639
16063,Idaho,Lincoln,2012,2012/16063,1662,0.282190132,0.686522262,0.031287605,Republican,0.40433213
16065,Idaho,Madison,2012,2012/16065,14412,0.05772967,0.932903136,0.009367194,Republican,0.875173467
16067,Idaho,Minidoka,2012,2012/16067,6973,0.199340313,0.780438836,0.020220852,Republican,0.581098523
16069,Idaho,Nez Perce,2012,2012/16069,16848,0.382894112,0.591583571,0.025522317,Republican,0.208689459
16071,Idaho,Oneida,2012,2012/16071,2089,0.103877453,0.879846817,0.01627573,Republican,0.775969363
16073,Idaho,Owyhee,2012,2012/16073,3724,0.223684211,0.750268528,0.026047261,Republican,0.526584318
16075,Idaho,Payette,2012,2012/16075,8495,0.267333726,0.706768687,0.025897587,Republican,0.439434962
16077,Idaho,Power,2012,2012/16077,2903,0.338270754,0.644161213,0.017568033,Republican,0.305890458
16079,Idaho,Shoshone,2012,2012/16079,5148,0.442307692,0.524281274,0.033411033,Republican,0.081973582
16081,Idaho,Teton,2012,2012/16081,4523,0.425823568,0.543444616,0.030731815,Republican,0.117621048
16083,Idaho,Twin Falls,2012,2012/16083,28142,0.267962476,0.702615308,0.029422216,Republican,0.434652832
16085,Idaho,Valley,2012,2012/16085,4919,0.425899573,0.541573491,0.032526936,Republican,0.115673917
16087,Idaho,Washington,2012,2012/16087,4330,0.254965358,0.722401848,0.022632794,Republican,0.46743649
17001,Illinois,Adams,2012,2012/17001,30607,0.315222008,0.667036952,0.01774104,Republican,0.351814944
17003,Illinois,Alexander,2012,2012/17003,3501,0.561268209,0.42473579,0.013996001,Democratic,-0.136532419
17005,Illinois,Bond,2012,2012/17005,7336,0.411668484,0.558206107,0.030125409,Republican,0.146537623
17007,Illinois,Boone,2012,2012/17007,21365,0.462578984,0.519354084,0.018066932,Republican,0.056775099
17009,Illinois,Brown,2012,2012/17009,2364,0.332910321,0.64001692,0.027072758,Republican,0.307106599
17011,Illinois,Bureau,2012,2012/17011,16631,0.489086645,0.490890506,0.020022849,Republican,0.00180386
17013,Illinois,Calhoun,2012,2012/17013,2576,0.419254658,0.559006211,0.02173913,Republican,0.139751553
17015,Illinois,Carroll,2012,2012/17015,7386,0.496209044,0.481316003,0.022474953,Democratic,-0.014893041
17017,Illinois,Cass,2012,2012/17017,4862,0.422254216,0.556766763,0.020979021,Republican,0.134512546
17019,Illinois,Champaign,2012,2012/17019,78359,0.521076073,0.450643832,0.028280095,Democratic,-0.070432241
17021,Illinois,Christian,2012,2012/17021,14701,0.373716074,0.604380654,0.021903272,Republican,0.230664581
17023,Illinois,Clark,2012,2012/17023,7860,0.329643766,0.654452926,0.015903308,Republican,0.32480916
17025,Illinois,Clay,2012,2012/17025,5908,0.268111036,0.709207854,0.02268111,Republican,0.441096818
17027,Illinois,Clinton,2012,2012/17027,16450,0.340182371,0.639756839,0.02006079,Republican,0.299574468
17029,Illinois,Coles,2012,2012/17029,21358,0.433654837,0.544573462,0.021771701,Republican,0.110918625
17031,Illinois,Cook,2012,2012/17031,2011597,0.739977739,0.246342583,0.013679678,Democratic,-0.493635157
17033,Illinois,Crawford,2012,2012/17033,8609,0.331978162,0.648739691,0.019282147,Republican,0.316761529
17035,Illinois,Cumberland,2012,2012/17035,5295,0.309915014,0.662700661,0.027384325,Republican,0.352785647
17037,Illinois,DeKalb,2012,2012/17037,41092,0.516085856,0.460770953,0.023143191,Democratic,-0.055314903
17039,Illinois,De Witt,2012,2012/17039,7345,0.354118448,0.623417291,0.022464261,Republican,0.269298843
17041,Illinois,Douglas,2012,2012/17041,7897,0.307711789,0.675446372,0.016841839,Republican,0.367734583
17043,Illinois,DuPage,2012,2012/17043,401079,0.49730851,0.486303197,0.016388293,Democratic,-0.011005313
17045,Illinois,Edgar,2012,2012/17045,7819,0.328047065,0.656349917,0.015603018,Republican,0.328302852
17047,Illinois,Edwards,2012,2012/17047,3228,0.233581165,0.745043371,0.021375465,Republican,0.511462206
17049,Illinois,Effingham,2012,2012/17049,16613,0.232408355,0.752482995,0.01510865,Republican,0.52007464
17051,Illinois,Fayette,2012,2012/17051,8971,0.318024746,0.663359715,0.018615539,Republican,0.345334968
17053,Illinois,Ford,2012,2012/17053,6006,0.275724276,0.704129204,0.02014652,Republican,0.428404928
17055,Illinois,Franklin,2012,2012/17055,17914,0.404934688,0.573127163,0.021938149,Republican,0.168192475
17057,Illinois,Fulton,2012,2012/17057,15356,0.542328731,0.431883303,0.025787966,Democratic,-0.110445428
17059,Illinois,Gallatin,2012,2012/17059,2573,0.39992227,0.579867859,0.020209872,Republican,0.179945589
17061,Illinois,Greene,2012,2012/17061,5622,0.359836357,0.613838492,0.026325151,Republican,0.254002134
17063,Illinois,Grundy,2012,2012/17063,21244,0.444878554,0.533938995,0.021182452,Republican,0.089060441
17065,Illinois,Hamilton,2012,2012/17065,3941,0.321999493,0.651103781,0.026896727,Republican,0.329104288
17067,Illinois,Hancock,2012,2012/17067,9111,0.400614642,0.578531446,0.020853913,Republican,0.177916804
17069,Illinois,Hardin,2012,2012/17069,2330,0.318454936,0.658798283,0.022746781,Republican,0.340343348
17071,Illinois,Henderson,2012,2012/17071,3568,0.554372197,0.431894619,0.013733184,Democratic,-0.122477578
17073,Illinois,Henry,2012,2012/17073,24322,0.507030672,0.476235507,0.016733821,Democratic,-0.030795165
17075,Illinois,Iroquois,2012,2012/17075,12784,0.266974343,0.71339174,0.019633917,Republican,0.446417397
17077,Illinois,Jackson,2012,2012/17077,24012,0.554680993,0.410794603,0.034524404,Democratic,-0.14388639
17079,Illinois,Jasper,2012,2012/17079,5043,0.28475114,0.696807456,0.018441404,Republican,0.412056316
17081,Illinois,Jefferson,2012,2012/17081,16320,0.37310049,0.601164216,0.025735294,Republican,0.228063725
17083,Illinois,Jersey,2012,2012/17083,9959,0.36820966,0.606386183,0.025404157,Republican,0.238176524
17085,Illinois,Jo Daviess,2012,2012/17085,11429,0.495843906,0.484206842,0.019949252,Democratic,-0.011637064
17087,Illinois,Johnson,2012,2012/17087,5672,0.277150917,0.698695346,0.024153738,Republican,0.421544429
17089,Illinois,Kane,2012,2012/17089,181642,0.497307891,0.486313738,0.016378371,Democratic,-0.010994153
17091,Illinois,Kankakee,2012,2012/17091,45509,0.474521523,0.508382957,0.01709552,Republican,0.033861434
17093,Illinois,Kendall,2012,2012/17093,47295,0.47512422,0.508446982,0.016428798,Republican,0.033322761
17095,Illinois,Knox,2012,2012/17095,23278,0.577841739,0.404158433,0.017999828,Democratic,-0.173683306
17097,Illinois,Lake,2012,2012/17097,287493,0.534819978,0.451364033,0.013815989,Democratic,-0.083455945
17099,Illinois,LaSalle,2012,2012/17099,47259,0.488224465,0.492096743,0.019678791,Republican,0.003872278
17101,Illinois,Lawrence,2012,2012/17101,5989,0.335782267,0.644014026,0.020203707,Republican,0.308231758
17103,Illinois,Lee,2012,2012/17103,15301,0.453369061,0.526697601,0.019933338,Republican,0.073328541
17105,Illinois,Livingston,2012,2012/17105,15039,0.33379879,0.648513864,0.017687346,Republican,0.314715074
17107,Illinois,Logan,2012,2012/17107,12053,0.330042313,0.650792334,0.019165353,Republican,0.320750021
17109,Illinois,McDonough,2012,2012/17109,12454,0.479123173,0.493576361,0.027300466,Republican,0.014453188
17111,Illinois,McHenry,2012,2012/17111,133844,0.446766385,0.534936194,0.018297421,Republican,0.08816981
17113,Illinois,McLean,2012,2012/17113,73382,0.434479845,0.544370554,0.021149601,Republican,0.109890709
17115,Illinois,Macon,2012,2012/17115,48899,0.465858198,0.517577047,0.016564756,Republican,0.051718849
17117,Illinois,Macoupin,2012,2012/17117,21010,0.450452166,0.520990005,0.02855783,Republican,0.070537839
17119,Illinois,Madison,2012,2012/17119,122473,0.481101957,0.494868257,0.024029786,Republican,0.0137663
17121,Illinois,Marion,2012,2012/17121,15764,0.394887084,0.586653134,0.018459782,Republican,0.191766049
17123,Illinois,Marshall,2012,2012/17123,5850,0.41965812,0.562393162,0.017948718,Republican,0.142735043
17125,Illinois,Mason,2012,2012/17125,6272,0.457110969,0.520567602,0.022321429,Republican,0.063456633
17127,Illinois,Massac,2012,2012/17127,6495,0.322093918,0.658660508,0.019245574,Republican,0.33656659
17129,Illinois,Menard,2012,2012/17129,6151,0.341407901,0.641846854,0.016745245,Republican,0.300438953
17131,Illinois,Mercer,2012,2012/17131,8534,0.528122803,0.454183267,0.01769393,Democratic,-0.073939536
17133,Illinois,Monroe,2012,2012/17133,17432,0.356528224,0.62459844,0.018873336,Republican,0.268070216
17135,Illinois,Montgomery,2012,2012/17135,12133,0.416879585,0.558476881,0.024643534,Republican,0.141597297
17137,Illinois,Morgan,2012,2012/17137,14096,0.411889898,0.565550511,0.022559591,Republican,0.153660613
17139,Illinois,Moultrie,2012,2012/17139,6057,0.353970613,0.624731715,0.021297672,Republican,0.270761103
17141,Illinois,Ogle,2012,2012/17141,23367,0.40715539,0.574399795,0.018444815,Republican,0.167244405
17143,Illinois,Peoria,2012,2012/17143,78411,0.512797949,0.46899032,0.01821173,Democratic,-0.043807629
17145,Illinois,Perry,2012,2012/17145,9549,0.399937166,0.576709603,0.023353231,Republican,0.176772437
17147,Illinois,Piatt,2012,2012/17147,8707,0.354886873,0.621683703,0.023429425,Republican,0.26679683
17149,Illinois,Pike,2012,2012/17149,7286,0.312654406,0.667032665,0.020312929,Republican,0.35437826
17151,Illinois,Pope,2012,2012/17151,2222,0.292529253,0.680468047,0.0270027,Republican,0.387938794
17153,Illinois,Pulaski,2012,2012/17153,3003,0.462537463,0.520812521,0.016650017,Republican,0.058275058
17155,Illinois,Putnam,2012,2012/17155,3135,0.497288676,0.479106858,0.023604466,Democratic,-0.018181818
17157,Illinois,Randolph,2012,2012/17157,14392,0.400152863,0.576014452,0.023832685,Republican,0.17586159
17159,Illinois,Richland,2012,2012/17159,7282,0.324361439,0.653117275,0.022521285,Republican,0.328755836
17161,Illinois,Rock Island,2012,2012/17161,65016,0.602267134,0.383505599,0.014227267,Democratic,-0.218761536
17163,Illinois,St. Clair,2012,2012/17163,119466,0.563214638,0.419575444,0.017209917,Democratic,-0.143639194
17165,Illinois,Saline,2012,2012/17165,10720,0.345242537,0.63488806,0.019869403,Republican,0.289645522
17167,Illinois,Sangamon,2012,2012/17167,94297,0.446535945,0.53262564,0.020838415,Republican,0.086089695
17169,Illinois,Schuyler,2012,2012/17169,3890,0.443958869,0.531876607,0.024164524,Republican,0.087917738
17171,Illinois,Scott,2012,2012/17171,2555,0.356164384,0.621135029,0.022700587,Republican,0.264970646
17173,Illinois,Shelby,2012,2012/17173,10395,0.321500722,0.658297258,0.02020202,Republican,0.336796537
17175,Illinois,Stark,2012,2012/17175,2662,0.411344853,0.574004508,0.014650639,Republican,0.162659654
17177,Illinois,Stephenson,2012,2012/17177,21055,0.482783187,0.499263833,0.01795298,Republican,0.016480646
17179,Illinois,Tazewell,2012,2012/17179,61048,0.400307954,0.578806841,0.020885205,Republican,0.178498886
17181,Illinois,Union,2012,2012/17181,8282,0.378773243,0.598526926,0.022699831,Republican,0.219753683
17183,Illinois,Vermilion,2012,2012/17183,30314,0.424820215,0.557234281,0.017945504,Republican,0.132414066
17185,Illinois,Wabash,2012,2012/17185,5134,0.309700039,0.677444488,0.012855473,Republican,0.367744449
17187,Illinois,Warren,2012,2012/17187,7793,0.518927242,0.4642628,0.016809958,Democratic,-0.054664442
17189,Illinois,Washington,2012,2012/17189,7405,0.330857529,0.647130317,0.022012154,Republican,0.316272789
17191,Illinois,Wayne,2012,2012/17191,7680,0.197135417,0.7796875,0.023177083,Republican,0.582552083
17193,Illinois,White,2012,2012/17193,7064,0.309739524,0.669733862,0.020526614,Republican,0.359994337
17195,Illinois,Whiteside,2012,2012/17195,25654,0.578194434,0.402822172,0.018983394,Democratic,-0.175372262
17197,Illinois,Will,2012,2012/17197,277387,0.519955874,0.464942481,0.015101645,Democratic,-0.055013393
17199,Illinois,Williamson,2012,2012/17199,29143,0.365336444,0.614521497,0.020142058,Republican,0.249185053
17201,Illinois,Winnebago,2012,2012/17201,118984,0.518826061,0.463406845,0.017767095,Democratic,-0.055419216
17203,Illinois,Woodford,2012,2012/17203,18874,0.295220939,0.686711879,0.018067182,Republican,0.39149094
18001,Indiana,Adams,2012,2012/18001,13011,0.292521712,0.686880332,0.020597956,Republican,0.39435862
18003,Indiana,Allen,2012,2012/18003,146939,0.408577709,0.575837592,0.015584698,Republican,0.167259883
18005,Indiana,Bartholomew,2012,2012/18005,29326,0.362306486,0.616620064,0.02107345,Republican,0.254313578
18007,Indiana,Benton,2012,2012/18007,3578,0.32392398,0.650922303,0.025153717,Republican,0.326998323
18009,Indiana,Blackford,2012,2012/18009,4743,0.406282943,0.571579169,0.022137887,Republican,0.165296226
18011,Indiana,Boone,2012,2012/18011,27737,0.300248765,0.678083426,0.021667808,Republican,0.377834661
18013,Indiana,Brown,2012,2012/18013,7604,0.402419779,0.569700158,0.027880063,Republican,0.167280379
18015,Indiana,Carroll,2012,2012/18015,7810,0.337387964,0.640076825,0.022535211,Republican,0.30268886
18017,Indiana,Cass,2012,2012/18017,14161,0.379281124,0.596214957,0.024503919,Republican,0.216933832
18019,Indiana,Clark,2012,2012/18019,47146,0.441331184,0.539812497,0.018856319,Republican,0.098481313
18021,Indiana,Clay,2012,2012/18021,10784,0.320845697,0.658011869,0.021142433,Republican,0.337166172
18023,Indiana,Clinton,2012,2012/18023,9883,0.334716179,0.641303248,0.023980573,Republican,0.306587069
18025,Indiana,Crawford,2012,2012/18025,4590,0.444662309,0.52745098,0.02788671,Republican,0.082788671
18027,Indiana,Daviess,2012,2012/18027,10250,0.237756098,0.745170732,0.017073171,Republican,0.507414634
18029,Indiana,Dearborn,2012,2012/18029,22356,0.292002147,0.68858472,0.019413133,Republican,0.396582573
18031,Indiana,Decatur,2012,2012/18031,10308,0.285312379,0.690628638,0.024058983,Republican,0.405316259
18033,Indiana,DeKalb,2012,2012/18033,16328,0.33188388,0.648395394,0.019720725,Republican,0.316511514
18035,Indiana,Delaware,2012,2012/18035,44968,0.503780466,0.472580502,0.023639032,Democratic,-0.031199964
18037,Indiana,Dubois,2012,2012/18037,18542,0.351741991,0.628519038,0.019738971,Republican,0.276777047
18039,Indiana,Elkhart,2012,2012/18039,67852,0.359591464,0.62456523,0.015843306,Republican,0.264973766
18041,Indiana,Fayette,2012,2012/18041,8837,0.402285844,0.5708951,0.026819056,Republican,0.168609257
18043,Indiana,Floyd,2012,2012/18043,35305,0.419543974,0.563036397,0.017419629,Republican,0.143492423
18045,Indiana,Fountain,2012,2012/18045,7111,0.31458304,0.655885248,0.029531711,Republican,0.341302208
18047,Indiana,Franklin,2012,2012/18047,10560,0.275473485,0.703030303,0.021496212,Republican,0.427556818
18049,Indiana,Fulton,2012,2012/18049,8126,0.322544918,0.654319468,0.023135614,Republican,0.331774551
18051,Indiana,Gibson,2012,2012/18051,14721,0.334759867,0.644453502,0.020786631,Republican,0.309693635
18053,Indiana,Grant,2012,2012/18053,25285,0.379236702,0.599209017,0.021554281,Republican,0.219972316
18055,Indiana,Greene,2012,2012/18055,13111,0.331782473,0.64503089,0.023186637,Republican,0.313248417
